totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
5.2265,1.7340,-0.1771,2.3279,0.4630,-0.3025,1.6603,4.1896,1.1005,0.4033,0.0636,2.8226,1.5461
0.4866,1.4016,-0.1771,-0.1457,0.4630,-0.3025,1.6603,-0.4213,-0.3965,-0.6621,-0.0890,-0.1763,0.7600
-0.6951,-1.2578,-0.1771,-0.6549,0.4630,-0.3025,-1.2387,-0.4213,0.3333,-2.7943,-0.0655,-0.6979,-0.4978
-0.5507,0.7367,-0.1771,-0.8004,0.4630,-0.3025,0.9355,-0.4213,-0.9012,0.9374,-0.0303,-0.8609,-0.7022
3.0601,1.0692,-0.1771,1.9641,0.4630,-0.3025,0.9355,3.2015,0.0337,-0.6621,0.0284,1.5839,2.3322
-0.5638,-0.5930,-0.1771,-0.6549,0.4630,-0.3025,-0.5139,-0.4213,0.5779,-0.6621,-0.1594,-0.6979,-0.3406
2.4036,0.4043,-0.1771,1.9641,0.4630,-0.3025,0.2108,4.8483,-0.4507,-0.6621,0.0049,1.1927,1.5461
0.6310,0.7367,-0.1771,0.1453,0.4630,-0.3025,0.5732,1.5548,1.0834,0.4033,0.0049,-0.1111,-0.0261
-0.5901,-1.2578,-0.1771,-0.0729,0.4630,-0.3025,-1.2387,-0.4213,-0.3394,0.4033,-0.0185,-0.3719,-0.6550
-0.1699,-0.5930,-1.8634,0.1453,0.4630,-0.7369,-0.5139,-0.4213,-0.5257,1.4701,-0.1712,0.6712,-0.3406
-0.1699,0.4043,-0.1771,-0.3639,0.4630,-0.3025,0.5732,-0.4213,-0.0768,-0.1294,-0.1829,-0.4371,-0.6865
-0.2749,1.0692,-0.1771,-0.6186,-2.1600,-0.3025,0.9355,0.1715,-0.2637,-0.1294,0.0049,-0.6327,-0.1834
-0.2224,-1.2578,-0.1771,1.9641,-2.1600,-0.3025,-1.2387,-0.4213,-0.7502,-0.1294,0.0636,1.5187,2.3322
-0.6426,-1.2578,1.5093,-0.3639,-2.1600,1.4350,-1.2387,-0.4213,0.0350,0.9374,0.0519,-0.3067,-0.3406
3.8479,0.7367,-0.1771,2.6917,0.4630,-0.3025,0.5732,6.1657,-0.1703,-0.1294,-0.0420,1.7143,2.3322
-0.6294,-0.9254,-0.1771,-0.6186,0.4630,-0.3025,-0.8763,-0.4213,5.9492,0.4033,0.1341,-0.7957,-0.6236
-0.1568,-0.5930,-0.1771,0.1453,0.4630,-0.3025,-0.5139,-0.4213,-0.2630,1.4701,-0.2181,0.0844,-0.7336
-0.4979,0.0719,-0.1771,-0.6549,0.4630,-0.3025,0.2108,-0.4213,-0.3762,0.9374,-0.1007,-0.8152,-0.7619
0.8280,-0.2605,1.5093,1.2366,0.4630,1.4350,-0.5139,3.5309,0.4489,-0.6621,0.0402,0.7364,0.7600
1.7471,1.7340,-0.1771,0.4363,0.4630,-0.3025,1.6603,1.8183,-0.2816,-0.6621,-0.0890,0.2800,-0.0261
0.0402,0.0719,1.5093,0.1453,0.4630,1.4350,-0.5139,1.5548,-0.2250,-0.1294,-0.1007,-0.3719,-0.0261
-0.4325,-0.5930,-0.1771,-0.3639,0.4630,-0.3025,-0.5139,-0.4213,-1.1233,0.9374,0.0284,-0.4045,-0.4978
-0.3275,-0.2605,1.5093,-0.3639,0.4630,1.4350,-0.5139,0.6326,0.0166,-0.1294,-0.0655,-0.6327,-0.4978
-0.1962,0.7367,-0.1771,-0.5094,0.4630,-0.3025,0.9355,-0.4213,-0.3191,0.9374,0.0167,-0.8283,-0.3406
0.3028,1.0692,-0.1771,-0.1457,0.4630,-0.3025,0.9355,0.7644,-0.5799,1.4701,-0.1594,-0.2415,-0.5293
-0.5113,-0.5930,-0.1771,-0.5094,0.4630,-0.3025,-0.5139,-0.4213,2.0584,-0.1294,-0.0303,-0.6653,-0.4978
1.2810,2.0664,-0.1771,0.0726,0.4630,-0.3025,2.0226,0.8302,-0.9542,-0.6621,0.1341,0.4756,-0.6236
0.3028,0.7367,-0.1771,-0.1457,-2.1600,-0.3025,0.9355,-0.4213,-0.7864,0.9374,-0.0890,0.0844,0.1311
-0.3078,-0.5930,-0.1771,-0.1457,0.4630,-0.3025,-0.5139,-0.4213,-0.6923,-1.7289,-0.0068,-0.3067,0.4455
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.2803,1.4701,-0.1947,0.0844,-0.7101
-0.4850,-1.2578,-0.1771,0.5091,0.4630,-0.3025,-1.2387,-0.4213,2.0598,0.4033,0.0167,0.7364,0.7600
-0.3275,-0.2605,1.5093,-0.3639,0.4630,1.4350,-0.5139,0.6326,1.6104,-2.2616,0.0989,-0.6327,-0.0261
-0.5901,-0.5930,-0.1771,-0.6549,-2.1600,-0.3025,-0.5139,-0.4213,0.0019,0.4033,-0.1242,-0.6979,-0.6550
0.5391,0.7367,-0.1771,0.0726,0.4630,-0.3025,0.9355,-0.4213,0.3768,-0.1294,0.0284,-0.1111,-0.0261
-0.0649,-0.2605,-1.8634,0.0726,-2.1600,-0.7369,-0.1516,-0.4213,-1.0840,1.4701,-0.1360,0.5408,-0.0261
-0.2749,-1.2578,-0.1771,1.6731,0.4630,-0.3025,-1.2387,-0.4213,0.8067,-0.1294,0.2163,1.2579,3.9044
-0.1174,1.0692,-0.1771,-0.5094,0.4630,-0.3025,0.9355,0.3691,0.5632,-1.7289,0.0754,-0.6979,-0.3406
0.1190,2.0664,-0.1771,-0.5094,-2.1600,-0.3025,2.0226,0.3691,-0.5214,-1.1948,0.0049,-0.7761,-0.3406
-0.2539,1.0692,-0.1771,-0.5240,0.4630,-0.3025,0.9355,0.0793,-0.8595,0.9374,-0.1947,-0.4371,-0.4192
-0.6058,-0.2605,1.5093,-0.7277,-2.1600,1.4350,-0.5139,-0.0788,-0.5595,-2.2616,-0.0890,-0.8609,-0.2620
-0.4325,0.0719,-0.1771,-0.6549,0.4630,-0.3025,0.2108,-0.4213,-0.3529,0.4033,-0.0890,-0.6327,-0.4978
0.7098,2.0664,-0.1771,-0.2184,0.4630,-0.3025,2.0226,0.7644,-0.3153,0.4033,0.0167,-0.3719,-0.6550
-0.2973,0.4043,-0.1771,-0.6695,0.4630,-0.3025,0.5732,-0.4213,-0.3344,0.9374,-0.2064,-0.5023,-0.5764
1.6289,1.0692,-1.8634,0.6546,0.4630,-0.8817,1.2979,-0.4213,-0.5207,0.9374,-0.0185,1.7795,-0.0261
-0.3275,-0.2605,1.5093,-0.3639,-2.1600,1.4350,-0.5139,0.6326,-0.4088,1.4701,-0.1360,-0.5023,-0.6550
-0.6426,-0.9254,-0.1771,-0.6549,-2.1600,-0.3025,-1.2387,0.1057,-0.3523,0.9374,-0.1360,-0.5349,-0.4978
-0.6163,-0.9254,-1.8634,-0.5822,-2.1600,-0.7369,-0.8763,-0.4213,-1.1565,0.9374,-0.0303,-0.6001,-0.1048
-0.7082,-1.2578,-1.8634,-0.7277,0.4630,-0.7369,-1.2387,-0.4213,-0.3523,-1.1948,-0.1477,-0.7631,-0.6550
0.2371,-0.5930,-0.1771,0.8729,0.4630,-0.3025,-0.5139,-0.4213,0.0411,-0.1294,0.0049,0.3452,0.7600
0.0796,0.7367,-0.1771,-0.2912,0.4630,-0.3025,0.9355,-0.4213,-0.8381,1.4701,-0.1360,0.0844,0.7600
-0.3800,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,0.3793,0.9374,-0.1360,-0.6653,-0.4978
6.6052,1.0692,-0.1771,4.1467,0.4630,-0.3025,0.9355,8.8004,1.6324,-0.1294,0.0636,3.4745,1.5461
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.6880,-0.6621,0.0167,-0.6979,-0.6550
-0.0123,1.0692,-0.1771,-0.4367,0.4630,-0.3025,0.9355,0.5009,0.3604,-1.7289,-0.0420,-0.5675,-0.5764
-0.1568,1.0692,-0.1771,-0.5094,0.4630,-0.3025,0.9355,0.2374,-1.1367,0.4033,-0.0890,-0.6327,-0.4978
-0.5244,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,1.5772,0.4033,0.0754,-0.6979,-0.6865
-0.0911,-0.9254,1.5093,0.8729,0.4630,1.4350,-0.8763,-0.4213,-0.5940,0.9374,0.0049,0.3452,0.1311
-0.4850,-0.9254,-0.1771,-0.2184,0.4630,-0.3025,-0.8763,-0.4213,-0.0321,-0.6621,0.0989,-0.5023,-0.0261
-0.0911,-0.9254,-0.1771,0.8729,0.4630,-0.3025,-0.8763,-0.4213,-1.0618,-0.6621,0.0284,0.7364,0.7600
-0.3012,-0.2605,1.5093,-0.2912,-2.1600,1.4350,-0.5139,0.6326,0.5663,-0.1294,0.0519,-0.4371,-0.5764
3.3883,1.4016,-0.1771,1.6004,0.4630,-0.3025,1.2979,4.1896,0.6431,0.9374,-0.2181,2.8226,0.7600
0.7886,-0.2605,1.5093,1.2366,0.4630,1.4350,-0.5139,3.3991,-0.9665,1.4701,-0.1712,0.8668,-0.0261
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,0.5009,-1.2100,-0.6621,-0.1242,-0.5023,0.7600
-0.3498,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,0.0003,-0.7611,1.4701,-0.1242,-0.6979,-0.5135
0.0402,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,-0.4795,0.9374,0.1106,-0.6327,-0.3406
-0.5704,-0.5930,-0.1771,-0.6186,0.4630,-0.3025,-0.5139,-0.4213,2.0088,-0.6621,-0.0420,-0.7957,-0.3406
0.1190,-0.5930,1.5093,0.6546,-2.1600,1.4350,-0.5139,-0.4213,-0.4981,1.4701,-0.0068,0.7364,0.2883
0.3947,0.0719,-0.1771,0.2181,0.4630,-0.3025,0.2108,-0.4213,-0.6666,1.4701,0.0636,0.4756,0.2883
-0.1174,-0.9254,-0.1771,0.8001,0.4630,-0.3025,-0.8763,-0.4213,-0.3111,0.9374,-0.0420,1.5187,-0.4192
0.4603,0.0719,1.5093,0.3636,0.4630,1.4350,-0.1516,1.9500,-0.2736,-2.2616,0.2280,0.0844,-0.5450
-0.3721,-0.2605,1.5093,-0.3639,-2.1600,1.4350,-0.5139,0.4614,-0.9849,-0.1294,0.0284,-0.1763,0.1311
0.0402,0.0719,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,-0.4772,-0.1294,-0.1594,-0.1763,-0.0261
-0.3997,0.0719,-0.1771,-0.5822,0.4630,-0.3025,0.2108,-0.4213,-0.0284,1.4701,0.0049,-0.3719,-0.4978
0.9068,0.4043,-0.1771,0.3636,-2.1600,-0.3025,0.5732,-0.4213,-0.9081,1.4701,-0.1712,0.4104,-0.0261
0.0730,0.4043,-0.1771,-0.1820,0.4630,-0.3025,0.5732,-0.4213,-0.0658,-0.1294,-0.0185,-0.3719,-0.3406
-0.4850,-0.5930,-0.1771,-0.5094,0.4630,-0.3025,-0.5139,-0.4213,-0.0283,0.4033,-0.0772,0.4756,-0.3406
-0.3865,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,-0.4396,0.4033,-0.2064,-0.4697,-0.4978
-0.1962,1.4016,-0.1771,-0.6186,-2.1600,-0.3025,1.2979,0.1715,-0.1039,-1.7289,-0.0303,-0.6327,-0.5764
-0.4128,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0919,-0.3658,0.9374,-0.1125,-0.6979,-0.6550
0.1977,1.4016,-0.1771,-0.3639,0.4630,-0.3025,1.2979,0.6326,-0.2151,-0.6621,0.0989,-0.4371,0.7600
0.0008,1.4016,-0.1771,-0.4367,-2.1600,-0.3025,1.2979,0.3033,-0.6646,1.4701,-0.1360,-0.5023,-0.6550
-0.3078,2.0664,-0.1771,-0.6913,0.4630,-0.3025,2.0226,-0.0919,0.5516,-0.1294,0.1223,-0.7631,-0.5293
-0.3406,1.7340,-0.1771,-0.7095,0.4630,-0.3025,1.6603,-0.0590,-0.6836,0.9374,-0.1360,-0.7631,-0.6393
-0.4325,-0.5930,-0.1771,-0.3639,-2.1600,-0.3025,-0.5139,-0.4213,-0.4028,1.4701,-0.1477,-0.5023,-0.6236
-0.2618,0.7367,-0.1771,-0.5094,0.4630,-0.3025,0.5732,0.2374,-0.2712,0.9374,20.8452,-0.5023,-0.6393
-0.0386,-0.5930,-0.1771,0.3636,0.4630,-0.3025,-0.5139,-0.4213,-0.2711,-0.1294,0.0049,0.2148,0.6027
0.0796,0.0719,-0.1771,0.1453,0.4630,-0.3025,-0.1516,1.1596,0.9444,-0.1294,-0.0185,-0.1111,-0.2620
-0.2224,-0.2605,-0.1771,-0.2912,0.4630,-0.3025,-0.1516,-0.4213,-0.3086,-1.1948,-0.1007,-0.2415,-0.1834
-0.6426,-0.9254,-0.1771,-0.6549,0.4630,-0.3025,-0.8763,-0.4213,-0.6640,0.4033,0.0402,-0.7631,-0.7336
-0.0911,0.0719,-0.1771,-0.2184,0.4630,-0.3025,0.2108,-0.4213,-0.2711,0.4033,-0.2064,0.2148,-0.6550
-0.3078,1.7340,-0.1771,-0.6913,-2.1600,-0.3025,1.6603,-0.0261,-0.9824,-0.1294,-0.1242,-0.5675,-0.4978
0.0808,0.4043,-0.1771,-0.0729,-2.1600,-0.3025,0.2108,0.7312,0.4961,-0.1294,-0.0303,-0.1111,-0.0261
-0.3537,-0.2605,1.5093,-0.3639,0.4630,1.4350,-0.5139,0.5009,0.2348,-0.1294,-0.0538,-0.5023,-0.0261
-0.6754,-1.2578,1.5093,-0.5458,-2.1600,1.4350,-1.2387,-0.4213,-0.6266,-0.6621,-0.1477,-0.6979,-0.6550
0.1190,0.4043,-0.1771,-0.0729,0.4630,-0.3025,0.2108,0.4350,0.1783,-1.1948,0.1458,-0.3067,-0.6550
0.0796,0.7367,-0.1771,-0.3639,-2.1600,-0.3025,0.5732,0.5009,-0.4384,-0.6621,-0.0538,-0.1111,-0.0261
-0.4128,-0.2605,1.5093,-0.4367,0.4630,1.4350,-0.5139,0.3033,-1.2438,0.4033,-0.0303,-0.6327,-0.2620
-0.2552,1.0692,-0.1771,-0.5822,0.4630,-0.3025,0.9355,0.1057,1.7880,-1.1948,0.1576,-0.5675,-0.4978
-0.5323,0.4043,-0.1771,-0.7422,0.4630,-0.3025,0.5732,-0.4213,-0.5699,0.9374,-0.1477,-0.6979,-0.7022
0.3422,2.0664,-0.1771,-0.3639,0.4630,-0.3025,2.0226,0.3691,-0.4383,0.4033,-0.0303,-0.2415,-0.4978
-0.4719,1.4016,-0.1771,-0.7641,0.4630,-0.3025,1.2979,-0.1578,0.5528,-0.1294,-0.1477,-0.7631,-0.7022
-0.5244,-0.9254,-0.1771,-0.2184,-2.1600,-0.3025,-0.8763,-0.4213,-0.0265,-0.1294,-0.1125,0.0192,-0.1834
-0.6951,-1.2578,1.5093,-0.6549,0.4630,1.4350,-1.2387,-0.4213,-0.8873,-1.1948,-0.0185,-0.7957,0.7600
-0.3800,1.0692,-1.8634,-0.6913,0.4630,-0.7369,1.2979,-0.4213,0.9093,1.4701,-0.0890,-0.6653,-0.7415
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,0.7022,-0.6621,-0.0185,-0.5675,-0.0261
-0.2224,1.4016,-0.1771,-0.5822,-2.1600,-0.3025,1.2979,0.1057,0.3855,-0.6621,-0.1360,-0.4371,-0.4978
-0.3143,0.4043,-0.1771,-0.5822,-2.1600,-0.3025,0.5732,-0.4213,-1.0003,0.9374,-0.1712,-0.6001,-0.6865
-0.3537,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,1.7511,-1.3221,0.0871,-0.5675,-0.6550
-0.5178,0.0719,-0.1771,-0.6913,0.4630,-0.3025,0.2108,-0.4213,0.1605,-0.6621,-0.0185,-0.8283,-0.6865
-0.3931,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0261,0.0849,0.4033,-0.1007,-0.6979,-0.3406
-0.5901,-0.2605,-0.1771,-0.7277,-2.1600,-0.3025,-0.1516,-0.4213,-0.8872,1.4701,-0.0185,-0.7631,-0.6550
-0.5507,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,-0.2698,-0.1294,-0.0185,-0.6327,-0.1834
-0.6557,-1.2578,1.5093,-0.4367,-2.1600,1.4350,-1.2387,-0.4213,-0.4008,0.9374,-0.0068,-0.2741,-0.6865
-0.0649,-0.2605,-1.8634,0.0726,-2.1600,-0.7369,-0.1516,-0.4213,-1.0747,1.4701,-0.1360,0.5408,-0.0261
-0.4062,-1.2578,1.5093,0.9456,-2.1600,1.4350,-1.2387,-0.4213,-1.1484,1.4701,-0.0538,0.8668,0.7600
0.1977,0.4043,-0.1771,0.5091,0.4630,-0.3025,0.2108,0.6326,0.2731,-1.1948,0.0989,0.0192,-0.0261
0.1977,0.7367,-0.1771,-0.0729,0.4630,-0.3025,0.5732,0.6326,0.1612,-0.6621,-0.0185,-0.4371,-0.3878
-0.4850,0.0719,-1.8634,-0.6549,-2.1600,-0.8817,-0.1516,0.1057,0.4243,0.9374,-0.0068,-0.6457,-0.3720
-0.1174,-0.2605,-0.1771,-0.0729,0.4630,-0.3025,-0.1516,-0.4213,2.3898,-1.1948,0.0049,-0.3719,-0.4978
-0.4850,-0.9254,-0.1771,-0.2184,0.4630,-0.3025,-0.8763,-0.4213,-1.0730,-0.1294,-0.0890,-0.3719,-0.6550
8.5747,1.0692,-0.1771,5.6017,0.4630,-0.3025,1.2979,-0.4213,-0.1180,0.4033,-0.1477,3.4745,0.7600
-0.2224,0.0719,-0.1771,-0.3639,-2.1600,-0.3025,0.2108,-0.4213,-0.9038,1.4701,-0.1007,-0.3067,-0.6550
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.2380,-0.6621,0.0989,-0.5023,-0.4978
-0.2749,0.0719,-0.1771,-0.3639,-2.1600,-0.3025,0.2108,-0.4213,-0.9412,0.9374,-0.1947,-0.5349,-0.6550
-0.6820,-1.2578,-0.1771,-0.5822,-2.1600,-0.3025,-1.2387,-0.4213,-0.1936,0.9374,-0.0420,-0.4045,-0.4978
-0.7214,-1.2578,-0.1771,-0.8004,0.4630,-0.3025,-1.2387,-0.4213,-0.1745,0.9374,0.0402,-0.7305,-0.5764
-0.0911,-1.2578,-0.1771,2.6917,0.4630,-0.3025,-1.2387,-0.4213,-0.3044,0.4033,-0.1829,2.0403,1.5461
-0.3668,-0.5930,-0.1771,-0.2184,0.4630,-0.3025,-0.5139,-0.4213,4.4490,0.4033,0.1106,-0.2415,-0.1834
-0.2224,-0.9254,-0.1771,0.5091,-2.1600,-0.3025,-0.8763,-0.4213,-0.1359,1.4701,-0.1242,1.0298,2.3322
-0.1174,1.0692,-0.1771,-0.5094,-2.1600,-0.3025,0.9355,0.3691,-0.4716,0.4033,-0.2181,-0.7631,-0.6550
-0.2487,1.4016,-0.1771,-0.6549,0.4630,-0.3025,1.2979,0.1057,-0.0418,-0.6621,0.0049,-0.8283,-0.3406
-0.4719,0.0719,-0.1771,-0.7277,0.4630,-0.3025,0.2108,-0.4213,-1.0716,0.4033,-0.0185,-0.4371,-0.3406
-0.5901,-1.2578,-0.1771,-0.0729,-2.1600,-0.3025,-1.2387,-0.4213,-1.2394,-0.1294,-0.1360,0.2800,0.1311
-0.5375,-0.9254,-0.1771,-0.3639,-2.1600,-0.3025,-0.8763,-0.4213,-1.0716,-0.1294,-0.0772,-0.3067,0.2883
-0.4850,1.0692,-0.1771,-0.7641,0.4630,-0.3025,1.2979,-0.4213,3.1591,-1.3221,-0.0185,-0.6653,-0.6786
5.2265,1.7340,-0.1771,2.3279,0.4630,-0.3025,1.6603,4.1896,1.1189,0.4033,0.0636,2.8226,1.5461
-0.6098,-0.5930,1.5093,-0.6913,0.4630,1.4350,-0.8763,0.0398,-0.1728,1.4701,-0.0420,-0.4697,-0.0261
0.4866,1.4016,-0.1771,-0.1457,0.4630,-0.3025,1.6603,-0.4213,-0.3781,-0.6621,-0.0890,-0.1763,0.7600
0.5654,1.7340,-0.1771,-0.2184,0.4630,-0.3025,2.0226,-0.4213,0.0517,-0.1294,-0.0303,-0.5675,-0.4978
-0.6426,-0.9254,1.5093,-0.6549,0.4630,1.4350,-0.8763,-0.4213,-0.0977,0.9374,-0.0655,-0.7631,-0.6079
0.0467,2.0664,-0.1771,-0.5458,0.4630,-0.3025,2.0226,0.3033,1.1750,-0.6621,-0.1007,-0.6979,-0.6550
-0.5113,-0.5930,-0.1771,-0.5094,-2.1600,-0.3025,-0.5139,-0.4213,2.0733,1.4701,-0.0303,-0.4371,-0.4978
-0.5769,-0.5930,-0.1771,-0.6549,0.4630,-0.3025,-0.5139,-0.4213,0.5952,-0.6621,-0.1594,-0.6979,-0.3406
-0.4391,0.7367,-0.1771,-0.6913,0.4630,-0.3025,0.5732,-0.0261,-0.6584,0.9374,-0.0538,-0.7631,-0.7179
3.0601,1.0692,-0.1771,1.9641,0.4630,-0.3025,0.9355,3.2015,0.0522,-0.6621,0.0284,1.5839,2.3322
1.5370,0.4043,-0.1771,1.0184,-2.1600,-0.3025,0.5732,-0.4213,-0.0781,1.4701,0.0167,1.5187,-0.0261
0.6704,1.4016,-0.1771,-0.0729,0.4630,-0.3025,1.2979,1.1596,-0.3215,0.4033,-0.0185,-0.3719,-0.6550
-0.6163,-0.9254,-0.1771,-0.5458,-2.1600,-0.3025,-0.8763,-0.4213,0.1464,0.9374,-0.0538,-0.5675,-0.4978
-0.6426,-1.2578,-0.1771,-0.3639,0.4630,-0.3025,-1.2387,-0.4213,-0.0589,-0.1294,-0.1829,-0.4371,-0.6550
-0.5769,-0.5930,1.5093,-0.5822,0.4630,1.4350,-0.8763,0.1057,0.0523,0.9374,-0.1242,-0.5675,0.4455
-0.5572,0.0719,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.0919,-0.9572,-0.6621,0.1576,-0.8413,-0.5293
2.4036,0.4043,-0.1771,1.9641,0.4630,-0.3025,0.2108,4.8483,-0.4322,-0.6621,0.0049,1.1927,1.5461
-0.3931,-0.9254,-1.8634,-0.0729,0.4630,-0.8817,-0.8763,-0.4213,1.4947,0.4033,-0.0772,2.0403,0.3669
3.8479,0.7367,-0.1771,2.6917,0.4630,-0.3025,0.5732,6.1657,-0.1513,-0.1294,-0.0420,1.7143,2.3322
-0.6688,-1.2578,1.5093,-0.5094,0.4630,1.4350,-1.2387,-0.4213,-0.6752,-0.1294,-0.0655,-0.6001,-0.4978
-0.1568,-0.5930,-0.1771,0.1453,0.4630,-0.3025,-0.5139,-0.4213,-0.2441,1.4701,-0.2181,0.0844,-0.7336
-0.5901,-1.2578,1.5093,-0.0729,0.4630,1.4350,-1.2387,-0.4213,-0.6382,0.4033,0.0284,0.6060,0.1311
-0.5113,-0.5930,-0.1771,-0.5094,0.4630,-0.3025,-0.5139,-0.4213,-0.8251,-0.1294,-0.1594,-0.6979,-0.1834
-0.4979,0.0719,-0.1771,-0.6549,0.4630,-0.3025,0.2108,-0.4213,-0.3572,0.9374,-0.1007,-0.8152,-0.7619
-0.5901,-1.2578,-0.1771,-0.0729,0.4630,-0.3025,-1.2387,-0.4213,-0.8994,1.4701,-0.0538,0.6060,1.5461
-0.4325,-0.5930,-0.1771,-0.3639,0.4630,-0.3025,-0.5139,-0.4213,-1.1048,0.9374,0.0284,-0.4045,-0.4978
1.7471,1.7340,-0.1771,0.4363,0.4630,-0.3025,1.6603,1.8183,-0.2626,-0.6621,-0.0890,0.1496,-0.0261
-0.4850,0.0719,-1.8634,-0.6549,-2.1600,-0.8817,-0.1516,0.1057,0.4303,0.9374,-0.0068,-0.6457,-0.3720
0.3028,-0.9254,-0.1771,1.9641,0.4630,-0.3025,-0.8763,-0.4213,-0.2059,0.9374,0.0519,2.4966,0.7600
-0.1568,0.0719,-0.1771,-0.2912,0.4630,-0.3025,-0.1516,0.7644,0.0548,1.4701,0.1223,0.4756,1.5461
-0.1699,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,0.3364,-0.1294,-0.0420,-0.6327,-0.6550
1.2810,2.0664,-0.1771,-0.1457,0.4630,-0.3025,2.0226,0.8302,-0.9359,-0.6621,0.1341,0.4756,-0.6236
-0.4062,-0.5930,1.5093,-0.2184,0.4630,1.4350,-0.8763,0.6326,0.6553,0.9374,-0.0185,0.6712,-0.0261
-0.6163,-1.2578,-0.1771,-0.2184,0.4630,-0.3025,-1.2387,-0.4213,-0.5049,0.9374,-0.1007,0.9972,1.0744
-0.0911,-1.2578,-1.8634,2.6917,0.4630,-0.7369,-1.2387,-0.4213,1.6649,-0.1294,-0.1007,3.1486,7.8349
-0.6163,-0.9254,-1.8634,-0.5822,-2.1600,-0.7369,-0.8763,-0.4213,-1.1412,0.9374,-0.0303,-0.6001,-0.1048
0.3028,1.0692,-0.1771,-0.1457,0.4630,-0.3025,0.9355,0.7644,-0.5613,1.4701,-0.1594,-0.2415,-0.5293
-0.3865,0.0719,-0.1771,-0.5458,-2.1600,-0.3025,-0.1516,0.3033,-0.7679,-1.7289,-0.0068,-0.6327,-0.0261
-0.6413,-0.5930,1.5093,-0.7277,0.4630,1.4350,-0.8763,-0.1051,1.4031,-1.1948,0.1341,-0.7435,-0.1834
0.1058,-0.9254,-1.8634,2.3279,0.4630,-0.7369,-1.2387,0.9605,-0.8054,0.9374,0.0284,4.3873,4.6905
0.3159,0.0719,-0.1771,0.1453,0.4630,-0.3025,0.2108,-0.4213,1.2923,-0.1294,-0.0655,0.0192,-0.7179
0.0402,-0.2605,-0.1771,0.1453,0.4630,-0.3025,-0.1516,-0.4213,-0.8977,1.4701,-0.1360,0.6712,-0.3406
1.1956,2.3989,-0.1771,-0.0002,0.4630,-0.3025,2.3850,1.0278,-0.1120,-1.1948,0.0284,-0.3719,1.2316
0.7492,1.0692,-0.1771,-0.0002,0.4630,-0.3025,1.2979,-0.4213,-0.0369,-0.6621,-0.1007,0.2148,-0.1834
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.2613,1.4701,-0.1947,0.0844,-0.7101
-0.3275,-0.2605,-0.1771,-0.3639,0.4630,-0.3025,-0.1516,-0.4213,-0.6917,0.9374,-0.0185,-0.3067,0.7600
-0.1699,1.0692,-0.1771,-0.6549,0.4630,-0.3025,1.2979,-0.4213,1.3484,-1.7289,0.0636,-0.4371,1.5461
-0.6951,-1.2578,-1.8634,-0.6549,-2.1600,-0.7369,-1.2387,-0.4213,-1.2161,1.4701,0.0049,-0.6327,-0.6550
-0.3800,0.7367,-0.1771,-0.5822,0.4630,-0.3025,0.5732,-0.0261,-0.1684,0.9374,-0.1477,-0.6327,-0.7415
-0.3275,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,2.6396,-0.1294,-0.0185,-0.7957,-0.5921
-0.3603,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,-0.0261,-0.2237,-1.1948,-0.0655,-0.7957,-0.4978
0.8280,0.4043,-0.1771,0.5091,0.4630,-0.3025,0.5732,-0.4213,2.0781,0.4033,0.0167,0.7364,0.7600
-0.5901,-0.5930,-0.1771,-0.6549,-2.1600,-0.3025,-0.5139,-0.4213,0.0202,0.4033,-0.1242,-0.6979,-0.6550
0.8280,0.7367,-0.1771,-0.2184,0.4630,-0.3025,0.9355,-0.4213,-0.2232,-1.1948,0.0167,-0.0459,0.4455
