projectId,status,updateTime,rate,guaranteeRate,prepareRate,referenceLevel
10000010000003093,10,2015-04-24 18:06:45,9.0,90.0,4.0,1
10000010000003094,9,2015-03-12 18:06:45,100.0,86.0,88.0,2
10000010000003095,9,2015-04-03 18:06:45,8.0,24.0,43.0,2
10000010000003096,10,2015-05-01 18:06:45,24.0,29.0,99.0,1
10000010000003097,9,2015-04-11 18:06:45,66.0,49.0,12.0,0
10000010000003098,10,2015-04-29 18:06:45,20.0,63.0,7.0,2
10000010000003099,10,2015-03-13 18:06:45,11.0,22.0,26.0,2
10000010000003100,9,2015-05-03 18:06:45,96.0,89.0,32.0,1
10000010000003101,9,2015-05-30 18:06:45,10.0,59.0,40.0,2
10000010000003102,10,2015-03-14 18:06:45,65.0,72.0,30.0,1
10000010000003103,10,2015-03-14 18:06:45,13.0,27.0,96.0,1
10000010000003104,9,2015-03-19 18:06:45,39.0,49.0,56.0,1
10000010000003105,9,2015-05-29 18:06:45,2.0,2.0,55.0,2
10000010000003106,9,2015-04-03 18:06:45,79.0,95.0,97.0,1
10000010000003107,9,2015-03-31 18:06:45,42.0,53.0,13.0,1
10000010000003108,10,2015-05-24 18:06:45,12.0,51.0,57.0,2
10000010000003109,9,2015-05-22 18:06:45,96.0,38.0,76.0,2
10000010000003110,10,2015-05-03 18:06:45,64.0,73.0,45.0,1
10000010000003111,9,2015-05-16 18:06:45,48.0,64.0,66.0,1
10000010000003112,9,2015-03-12 18:06:45,2.0,12.0,13.0,2
10000010000003113,9,2015-04-16 18:06:45,89.0,0.0,74.0,0
10000010000003114,9,2015-05-25 18:06:45,59.0,37.0,84.0,1
10000010000003115,9,2015-06-01 18:06:45,79.0,2.0,9.0,0
10000010000003116,10,2015-05-23 18:06:45,37.0,93.0,44.0,2
10000010000003117,10,2015-05-12 18:06:45,51.0,50.0,90.0,0
10000010000003118,9,2015-04-27 18:06:45,5.0,60.0,68.0,2
10000010000003119,9,2015-04-10 18:06:45,62.0,35.0,53.0,0
10000010000003120,9,2015-04-22 18:06:45,94.0,100.0,99.0,2
10000010000003121,10,2015-04-25 18:06:45,18.0,32.0,70.0,1
10000010000003122,9,2015-03-29 18:06:45,46.0,33.0,83.0,2
10000010000003123,9,2015-03-28 18:06:45,45.0,2.0,55.0,1
10000010000003124,9,2015-05-29 18:06:45,51.0,51.0,29.0,0
10000010000003125,10,2015-03-15 18:06:45,88.0,23.0,6.0,1
10000010000003126,10,2015-05-04 18:06:45,90.0,4.0,58.0,2
10000010000003127,9,2015-05-16 18:06:45,28.0,79.0,11.0,2
10000010000003128,9,2015-05-21 18:06:45,47.0,35.0,75.0,1
10000010000003129,9,2015-05-26 18:06:45,100.0,41.0,24.0,2
10000010000003130,9,2015-04-07 18:06:45,87.0,64.0,73.0,1
10000010000003131,9,2015-05-20 18:06:45,34.0,96.0,23.0,0
10000010000003132,10,2015-03-30 18:06:45,93.0,75.0,32.0,2
10000010000003133,10,2015-03-14 18:06:45,68.0,38.0,56.0,0
10000010000003134,10,2015-05-17 18:06:45,86.0,64.0,50.0,2
10000010000003135,10,2015-04-10 18:06:45,54.0,97.0,74.0,2
10000010000003136,9,2015-03-17 18:06:45,23.0,10.0,50.0,2
10000010000003137,10,2015-03-31 18:06:45,86.0,72.0,4.0,2
10000010000003138,9,2015-05-21 18:06:45,69.0,88.0,51.0,2
10000010000003139,9,2015-04-01 18:06:45,99.0,0.0,72.0,1
10000010000003140,10,2015-04-17 18:06:45,80.0,13.0,2.0,0
10000010000003141,10,2015-04-11 18:06:45,10.0,59.0,84.0,1
10000010000003142,10,2015-03-14 18:06:45,87.0,75.0,21.0,2
10000010000003143,9,2015-04-14 18:06:45,41.0,76.0,2.0,0
10000010000003144,10,2015-04-30 18:06:45,55.0,65.0,81.0,0
10000010000003145,10,2015-05-04 18:06:45,86.0,3.0,69.0,0
10000010000003146,10,2015-03-25 18:06:45,19.0,41.0,11.0,2
10000010000003147,10,2015-04-08 18:06:45,80.0,47.0,65.0,1
10000010000003148,9,2015-04-28 18:06:45,2.0,15.0,44.0,2
10000010000003149,10,2015-05-22 18:06:45,82.0,59.0,46.0,0
10000010000003150,10,2015-04-13 18:06:45,83.0,71.0,64.0,0
10000010000003151,9,2015-04-05 18:06:45,41.0,7.0,82.0,0
10000010000003152,10,2015-05-05 18:06:45,78.0,10.0,89.0,1
10000010000003153,9,2015-05-23 18:06:45,69.0,94.0,49.0,0
10000010000003154,9,2015-04-17 18:06:45,15.0,82.0,3.0,2
10000010000003155,10,2015-04-12 18:06:45,48.0,44.0,51.0,0
10000010000003156,9,2015-06-01 18:06:45,21.0,95.0,76.0,1
10000010000003157,9,2015-04-01 18:06:45,95.0,65.0,53.0,0
10000010000003158,9,2015-05-18 18:06:45,72.0,96.0,89.0,2
10000010000003159,9,2015-03-16 18:06:45,80.0,87.0,23.0,2
10000010000003160,9,2015-03-26 18:06:45,32.0,63.0,11.0,0
10000010000003161,9,2015-03-31 18:06:45,79.0,69.0,28.0,0
10000010000003162,10,2015-04-05 18:06:45,52.0,53.0,18.0,2
10000010000003163,9,2015-03-16 18:06:45,89.0,27.0,65.0,0
10000010000003164,10,2015-04-18 18:06:45,86.0,80.0,98.0,2
10000010000003165,10,2015-03-17 18:06:45,27.0,13.0,58.0,1
10000010000003166,10,2015-04-12 18:06:45,77.0,70.0,65.0,1
10000010000003167,10,2015-04-03 18:06:45,16.0,97.0,99.0,0
10000010000003168,10,2015-06-08 18:06:45,6.0,23.0,11.0,1
10000010000003169,9,2015-04-01 18:06:45,23.0,43.0,73.0,0
10000010000003170,9,2015-05-04 18:06:45,69.0,59.0,69.0,2
10000010000003171,10,2015-04-25 18:06:45,15.0,47.0,48.0,0
10000010000003172,9,2015-04-30 18:06:45,31.0,61.0,31.0,1
10000010000003173,9,2015-03-16 18:06:45,41.0,55.0,66.0,1
10000010000003174,9,2015-03-18 18:06:45,66.0,51.0,63.0,0
10000010000003175,9,2015-03-26 18:06:45,51.0,90.0,74.0,2
10000010000003176,9,2015-04-22 18:06:45,56.0,61.0,96.0,0
10000010000003177,10,2015-03-24 18:06:45,66.0,92.0,57.0,0
10000010000003178,10,2015-03-22 18:06:45,25.0,17.0,84.0,2
10000010000003179,10,2015-04-11 18:06:45,34.0,19.0,28.0,1
10000010000003180,9,2015-05-16 18:06:45,12.0,7.0,20.0,0
10000010000003181,10,2015-03-20 18:06:45,96.0,81.0,82.0,2
10000010000003182,10,2015-05-05 18:06:45,30.0,75.0,35.0,2
10000010000003183,10,2015-05-15 18:06:45,19.0,3.0,64.0,2
10000010000003184,9,2015-04-13 18:06:45,78.0,19.0,35.0,0
10000010000003185,10,2015-05-30 18:06:45,54.0,67.0,94.0,1
10000010000003186,9,2015-04-09 18:06:45,83.0,56.0,34.0,2
10000010000003187,10,2015-04-28 18:06:45,69.0,31.0,66.0,2
10000010000003188,9,2015-05-03 18:06:45,29.0,33.0,17.0,0
10000010000003189,9,2015-03-25 18:06:45,45.0,4.0,73.0,2
10000010000003190,9,2015-03-31 18:06:45,2.0,30.0,28.0,2
10000010000003191,9,2015-04-03 18:06:45,79.0,83.0,2.0,0
10000010000003192,9,2015-03-23 18:06:45,44.0,62.0,41.0,2
10000010000003193,10,2015-04-27 18:06:45,69.0,83.0,30.0,1
10000010000003194,9,2015-03-31 18:06:45,1.0,26.0,46.0,1
10000010000003195,9,2015-05-24 18:06:45,20.0,44.0,17.0,2
10000010000003196,10,2015-04-21 18:06:45,12.0,29.0,1.0,1
10000010000003197,9,2015-04-29 18:06:45,39.0,94.0,3.0,2
10000010000003198,9,2015-03-13 18:06:45,73.0,100.0,54.0,2
10000010000003199,9,2015-04-04 18:06:45,82.0,86.0,2.0,2
10000010000003200,9,2015-06-09 18:06:45,8.0,22.0,46.0,2
10000010000003201,10,2015-05-19 18:06:45,90.0,78.0,86.0,2
10000010000003202,9,2015-05-27 18:06:45,0.0,98.0,27.0,0
10000010000003203,9,2015-03-22 18:06:45,40.0,94.0,16.0,2
10000010000003204,10,2015-05-18 18:06:45,45.0,97.0,22.0,2
10000010000003205,9,2015-05-31 18:06:45,68.0,86.0,47.0,1
10000010000003206,10,2015-05-26 18:06:45,58.0,39.0,2.0,2
10000010000003207,9,2015-04-15 18:06:45,59.0,74.0,95.0,1
10000010000003208,9,2015-03-29 18:06:45,55.0,55.0,96.0,2
10000010000003209,10,2015-06-09 18:06:45,12.0,24.0,41.0,2
10000010000003210,10,2015-03-27 18:06:45,45.0,32.0,88.0,1
10000010000003211,10,2015-06-09 18:06:45,45.0,91.0,6.0,1
10000010000003212,9,2015-03-14 18:06:45,28.0,30.0,73.0,1
10000010000003213,10,2015-03-27 18:06:45,12.0,64.0,9.0,2
10000010000003214,9,2015-04-11 18:06:45,93.0,1.0,20.0,2
10000010000003215,9,2015-04-04 18:06:45,9.0,47.0,95.0,1
10000010000003216,10,2015-04-15 18:06:45,6.0,75.0,94.0,0
10000010000003217,9,2015-05-28 18:06:45,63.0,51.0,71.0,0
10000010000003218,9,2015-05-12 18:06:45,29.0,18.0,28.0,2
10000010000003219,9,2015-06-06 18:06:45,55.0,5.0,61.0,2
10000010000003220,9,2015-05-27 18:06:45,29.0,7.0,0.0,2
10000010000003221,9,2015-03-18 18:06:45,36.0,5.0,73.0,2
10000010000003222,10,2015-04-30 18:06:45,89.0,65.0,60.0,2
10000010000003223,9,2015-06-06 18:06:45,38.0,48.0,46.0,0
10000010000003224,10,2015-04-30 18:06:45,45.0,33.0,26.0,2
10000010000003225,10,2015-04-24 18:06:45,43.0,74.0,39.0,0
10000010000003226,10,2015-06-03 18:06:45,72.0,44.0,11.0,2
10000010000003227,9,2015-05-17 18:06:45,61.0,28.0,30.0,2
10000010000003228,10,2015-06-05 18:06:45,84.0,8.0,7.0,1
10000010000003229,10,2015-06-07 18:06:45,40.0,17.0,89.0,2
10000010000003230,10,2015-04-15 18:06:45,69.0,93.0,30.0,0
10000010000003231,9,2015-05-31 18:06:45,86.0,85.0,33.0,0
10000010000003232,9,2015-05-02 18:06:45,30.0,52.0,3.0,0
10000010000003233,10,2015-03-13 18:06:45,66.0,84.0,52.0,1
10000010000003234,10,2015-04-27 18:06:45,35.0,79.0,42.0,0
10000010000003235,9,2015-04-10 18:06:45,86.0,41.0,41.0,1
10000010000003236,9,2015-03-20 18:06:45,51.0,15.0,11.0,2
10000010000003237,9,2015-03-23 18:06:45,78.0,64.0,18.0,1
10000010000003238,10,2015-06-09 18:06:45,13.0,43.0,83.0,1
10000010000003239,9,2015-04-08 18:06:45,19.0,46.0,37.0,1
10000010000003240,9,2015-04-30 18:06:45,21.0,19.0,77.0,1
10000010000003241,10,2015-06-08 18:06:45,51.0,70.0,52.0,2
10000010000003242,10,2015-05-02 18:06:45,32.0,71.0,30.0,1
10000010000003243,9,2015-04-26 18:06:45,13.0,47.0,51.0,2
10000010000003244,9,2015-05-21 18:06:45,57.0,34.0,35.0,0
10000010000003245,10,2015-05-27 18:06:45,89.0,25.0,55.0,1
10000010000003246,10,2015-03-24 18:06:45,90.0,94.0,76.0,2
10000010000003247,9,2015-05-24 18:06:45,39.0,85.0,94.0,0
10000010000003248,9,2015-04-03 18:06:45,67.0,6.0,77.0,1
10000010000003249,10,2015-05-10 18:06:45,39.0,96.0,99.0,0
10000010000003250,10,2015-05-08 18:06:45,23.0,63.0,74.0,1
10000010000003251,9,2015-05-30 18:06:45,20.0,99.0,42.0,0
10000010000003252,9,2015-06-01 18:06:45,82.0,70.0,41.0,0
10000010000003253,10,2015-03-24 18:06:45,82.0,67.0,70.0,0
10000010000003254,9,2015-05-22 18:06:45,54.0,29.0,8.0,0
10000010000003255,9,2015-05-03 18:06:45,22.0,53.0,75.0,0
10000010000003256,10,2015-03-21 18:06:45,3.0,49.0,46.0,0
10000010000003257,9,2015-05-03 18:06:45,43.0,7.0,87.0,2
10000010000003258,9,2015-03-28 18:06:45,11.0,74.0,7.0,1
10000010000003259,9,2015-05-20 18:06:45,51.0,9.0,60.0,0
10000010000003260,9,2015-05-13 18:06:45,54.0,30.0,81.0,0
10000010000003261,9,2015-03-19 18:06:45,67.0,28.0,21.0,0
10000010000003262,9,2015-03-12 18:06:45,79.0,25.0,81.0,2
10000010000003263,9,2015-06-02 18:06:45,78.0,67.0,99.0,2
10000010000003264,9,2015-04-10 18:06:45,3.0,36.0,22.0,1
10000010000003265,9,2015-04-15 18:06:45,59.0,29.0,18.0,0
10000010000003266,9,2015-05-29 18:06:45,2.0,97.0,34.0,0
10000010000003267,9,2015-03-25 18:06:45,70.0,47.0,72.0,1
10000010000003268,9,2015-04-06 18:06:45,52.0,31.0,1.0,0
10000010000003269,10,2015-05-19 18:06:45,21.0,29.0,39.0,1
10000010000003270,9,2015-04-27 18:06:45,52.0,54.0,74.0,0
10000010000003271,10,2015-04-28 18:06:45,4.0,13.0,51.0,0
10000010000003272,10,2015-05-28 18:06:45,52.0,99.0,82.0,2
10000010000003273,10,2015-04-27 18:06:45,16.0,18.0,56.0,0
10000010000003274,9,2015-05-03 18:06:45,9.0,74.0,27.0,1
10000010000003275,9,2015-06-06 18:06:45,30.0,85.0,29.0,1
10000010000003276,9,2015-03-26 18:06:45,77.0,81.0,25.0,0
10000010000003277,9,2015-04-18 18:06:45,86.0,30.0,37.0,2
10000010000003278,10,2015-03-29 18:06:45,85.0,94.0,42.0,1
10000010000003279,10,2015-05-24 18:06:45,4.0,51.0,37.0,2
10000010000003280,9,2015-04-09 18:06:45,4.0,85.0,2.0,2
10000010000003281,9,2015-05-14 18:06:45,56.0,54.0,66.0,0
10000010000003282,10,2015-03-22 18:06:45,55.0,23.0,45.0,1
10000010000003283,9,2015-05-28 18:06:45,87.0,22.0,37.0,2
10000010000003284,9,2015-04-16 18:06:45,89.0,41.0,56.0,2
10000010000003285,9,2015-05-05 18:06:45,39.0,59.0,70.0,1
10000010000003286,10,2015-05-19 18:06:45,49.0,85.0,80.0,0
10000010000003287,9,2015-04-17 18:06:45,81.0,84.0,49.0,0
10000010000003288,9,2015-05-13 18:06:45,32.0,3.0,64.0,2
10000010000003289,10,2015-03-21 18:06:45,49.0,38.0,32.0,1
10000010000003290,10,2015-03-17 18:06:45,21.0,79.0,47.0,0
10000010000003291,9,2015-05-03 18:06:45,9.0,97.0,96.0,1
10000010000003292,9,2015-03-24 18:06:45,70.0,23.0,98.0,2
10000010000003293,10,2015-03-13 18:06:45,87.0,63.0,73.0,2
10000010000003294,9,2015-03-13 18:06:45,38.0,95.0,89.0,2
10000010000003295,10,2015-04-22 18:06:45,84.0,30.0,64.0,0
10000010000003296,9,2015-05-12 18:06:45,93.0,69.0,17.0,0
10000010000003297,9,2015-04-29 18:06:45,20.0,66.0,12.0,1
10000010000003298,9,2015-04-25 18:06:45,27.0,85.0,74.0,0
10000010000003299,9,2015-04-02 18:06:45,19.0,94.0,12.0,0
10000010000003300,10,2015-04-26 18:06:45,61.0,45.0,57.0,2
10000010000003301,9,2015-06-06 18:06:45,0.0,96.0,89.0,2
10000010000003302,9,2015-06-06 18:06:45,13.0,22.0,43.0,2
10000010000003303,9,2015-03-28 18:06:45,18.0,0.0,73.0,1
10000010000003304,9,2015-04-02 18:06:45,60.0,23.0,79.0,0
10000010000003305,10,2015-05-28 18:06:45,30.0,54.0,64.0,0
10000010000003306,10,2015-05-05 18:06:45,4.0,84.0,5.0,0
10000010000003307,10,2015-03-16 18:06:45,50.0,84.0,72.0,2
10000010000003308,9,2015-05-27 18:06:45,97.0,9.0,34.0,0
10000010000003309,10,2015-05-05 18:06:45,31.0,63.0,94.0,1
10000010000003310,10,2015-05-16 18:06:45,99.0,72.0,8.0,2
10000010000003311,10,2015-04-12 18:06:45,33.0,48.0,39.0,1
10000010000003312,9,2015-06-09 18:06:45,84.0,10.0,36.0,0
10000010000003313,9,2015-06-08 18:06:45,44.0,56.0,8.0,0
10000010000003314,9,2015-05-31 18:06:45,79.0,58.0,88.0,0
10000010000003315,9,2015-03-18 18:06:45,79.0,93.0,19.0,0
10000010000003316,10,2015-03-27 18:06:45,0.0,40.0,63.0,0
10000010000003317,10,2015-05-05 18:06:45,100.0,82.0,5.0,1
10000010000003318,10,2015-06-05 18:06:45,68.0,74.0,53.0,2
10000010000003319,9,2015-05-18 18:06:45,69.0,14.0,53.0,2
10000010000003320,9,2015-04-09 18:06:45,55.0,98.0,60.0,1
10000010000003321,10,2015-03-23 18:06:45,0.0,92.0,83.0,1
10000010000003322,9,2015-03-14 18:06:45,74.0,94.0,7.0,1
10000010000003323,10,2015-03-26 18:06:45,25.0,81.0,97.0,0
10000010000003324,10,2015-05-24 18:06:45,74.0,20.0,2.0,0
10000010000003325,9,2015-05-06 18:06:45,87.0,92.0,0.0,1
10000010000003326,10,2015-04-09 18:06:45,51.0,50.0,38.0,2
10000010000003327,9,2015-04-26 18:06:45,55.0,91.0,85.0,2
10000010000003328,9,2015-06-09 18:06:45,62.0,32.0,38.0,0
10000010000003329,9,2015-05-19 18:06:45,45.0,82.0,48.0,2
10000010000003330,10,2015-03-17 18:06:45,7.0,59.0,65.0,2
10000010000003331,10,2015-04-02 18:06:45,73.0,98.0,53.0,1
10000010000003332,9,2015-03-13 18:06:45,65.0,31.0,87.0,1
10000010000003333,10,2015-05-13 18:06:45,29.0,19.0,21.0,1
10000010000003334,10,2015-04-23 18:06:45,17.0,92.0,12.0,0
10000010000003335,10,2015-03-18 18:06:45,53.0,85.0,18.0,2
10000010000003336,9,2015-04-19 18:06:45,95.0,49.0,77.0,1
10000010000003337,10,2015-05-13 18:06:45,23.0,92.0,8.0,1
10000010000003338,10,2015-05-07 18:06:45,90.0,75.0,12.0,0
10000010000003339,9,2015-05-14 18:06:45,81.0,55.0,83.0,1
10000010000003340,10,2015-05-12 18:06:45,55.0,33.0,62.0,1
10000010000003341,9,2015-04-03 18:06:45,50.0,66.0,6.0,2
10000010000003342,9,2015-05-09 18:06:45,62.0,57.0,65.0,1
10000010000003343,9,2015-05-04 18:06:45,17.0,63.0,66.0,0
10000010000003344,10,2015-04-26 18:06:45,24.0,40.0,68.0,0
10000010000003345,10,2015-04-29 18:06:45,22.0,2.0,89.0,2
10000010000003346,10,2015-04-19 18:06:45,8.0,86.0,40.0,2
10000010000003347,9,2015-04-28 18:06:45,43.0,36.0,3.0,2
10000010000003348,10,2015-05-08 18:06:45,16.0,37.0,19.0,1
10000010000003349,10,2015-04-20 18:06:45,3.0,63.0,24.0,1
10000010000003350,9,2015-03-30 18:06:45,11.0,37.0,50.0,2
10000010000003351,9,2015-04-12 18:06:45,58.0,24.0,9.0,0
10000010000003352,10,2015-05-25 18:06:45,76.0,97.0,3.0,0
10000010000003353,10,2015-05-28 18:06:45,41.0,7.0,65.0,0
10000010000003354,9,2015-04-16 18:06:45,93.0,46.0,40.0,2
10000010000003355,10,2015-03-30 18:06:45,89.0,61.0,1.0,0
10000010000003356,9,2015-04-18 18:06:45,21.0,72.0,36.0,2
10000010000003357,9,2015-04-30 18:06:45,12.0,82.0,72.0,1
10000010000003358,10,2015-04-10 18:06:45,70.0,45.0,86.0,0
10000010000003359,10,2015-05-20 18:06:45,83.0,27.0,1.0,1
10000010000003360,10,2015-05-06 18:06:45,57.0,96.0,22.0,2
10000010000003361,9,2015-05-10 18:06:45,43.0,48.0,78.0,2
10000010000003362,10,2015-04-01 18:06:45,43.0,3.0,89.0,2
10000010000003363,10,2015-04-08 18:06:45,55.0,5.0,39.0,0
10000010000003364,10,2015-05-25 18:06:45,95.0,89.0,77.0,2
10000010000003365,9,2015-05-23 18:06:45,69.0,15.0,62.0,2
10000010000003366,10,2015-05-01 18:06:45,66.0,13.0,8.0,0
10000010000003367,10,2015-06-05 18:06:45,77.0,0.0,80.0,1
10000010000003368,10,2015-06-07 18:06:45,70.0,17.0,14.0,1
10000010000003369,10,2015-03-29 18:06:45,25.0,95.0,67.0,0
10000010000003370,10,2015-05-26 18:06:45,89.0,90.0,31.0,2
10000010000003371,9,2015-05-16 18:06:45,25.0,39.0,36.0,1
10000010000003372,9,2015-05-13 18:06:45,91.0,46.0,84.0,1
10000010000003373,9,2015-05-26 18:06:45,31.0,97.0,66.0,2
10000010000003374,10,2015-04-25 18:06:45,77.0,7.0,62.0,0
10000010000003375,9,2015-05-24 18:06:45,64.0,28.0,2.0,1
10000010000003376,10,2015-04-27 18:06:45,62.0,38.0,39.0,2
10000010000003377,9,2015-04-10 18:06:45,6.0,98.0,78.0,2
10000010000003378,9,2015-05-05 18:06:45,26.0,87.0,88.0,2
10000010000003379,10,2015-04-06 18:06:45,24.0,61.0,86.0,0
10000010000003380,10,2015-03-29 18:06:45,47.0,19.0,79.0,1
10000010000003381,10,2015-05-11 18:06:45,27.0,28.0,71.0,1
10000010000003382,9,2015-04-13 18:06:45,48.0,76.0,27.0,1
10000010000003383,10,2015-04-02 18:06:45,43.0,55.0,51.0,1
10000010000003384,10,2015-04-13 18:06:45,84.0,72.0,25.0,1
10000010000003385,10,2015-05-13 18:06:45,12.0,48.0,84.0,0
10000010000003386,9,2015-04-28 18:06:45,43.0,35.0,38.0,0
10000010000003387,9,2015-03-19 18:06:45,19.0,53.0,37.0,0
10000010000003388,9,2015-05-21 18:06:45,54.0,16.0,78.0,1
10000010000003389,9,2015-05-17 18:06:45,84.0,48.0,87.0,2
10000010000003390,9,2015-03-23 18:06:45,27.0,5.0,76.0,2
10000010000003391,9,2015-04-17 18:06:45,10.0,69.0,86.0,1
10000010000003392,9,2015-03-20 18:06:45,78.0,47.0,72.0,0
10000010000003393,9,2015-04-10 18:06:45,46.0,56.0,75.0,1
10000010000003394,10,2015-04-14 18:06:45,20.0,79.0,66.0,2
10000010000003395,9,2015-04-03 18:06:45,29.0,57.0,50.0,1
10000010000003396,9,2015-04-13 18:06:45,29.0,12.0,54.0,0
10000010000003397,10,2015-05-18 18:06:45,17.0,37.0,2.0,1
10000010000003398,9,2015-05-21 18:06:45,79.0,5.0,30.0,2
10000010000003399,10,2015-06-04 18:06:45,28.0,99.0,34.0,2
10000010000003400,10,2015-06-09 18:06:45,37.0,87.0,28.0,1
10000010000003401,9,2015-04-01 18:06:45,24.0,72.0,100.0,2
10000010000003402,10,2015-05-06 18:06:45,69.0,43.0,64.0,2
10000010000003403,9,2015-05-26 18:06:45,19.0,13.0,16.0,2
10000010000003404,9,2015-04-19 18:06:45,41.0,92.0,5.0,2
10000010000003405,10,2015-04-11 18:06:45,55.0,69.0,66.0,2
10000010000003406,9,2015-04-03 18:06:45,25.0,85.0,27.0,0
10000010000003407,10,2015-04-02 18:06:45,23.0,68.0,33.0,1
10000010000003408,10,2015-03-19 18:06:45,35.0,25.0,78.0,0
10000010000003409,10,2015-03-20 18:06:45,66.0,0.0,37.0,2
10000010000003410,9,2015-05-15 18:06:45,37.0,99.0,15.0,0
10000010000003411,10,2015-03-30 18:06:45,41.0,87.0,38.0,1
10000010000003412,10,2015-04-21 18:06:45,9.0,82.0,12.0,0
10000010000003413,10,2015-05-19 18:06:45,8.0,49.0,46.0,0
10000010000003414,9,2015-05-14 18:06:45,58.0,55.0,91.0,2
10000010000003415,9,2015-05-09 18:06:45,61.0,30.0,5.0,2
10000010000003416,10,2015-06-04 18:06:45,2.0,39.0,10.0,2
10000010000003417,9,2015-04-24 18:06:45,59.0,27.0,98.0,0
10000010000003418,10,2015-04-08 18:06:45,61.0,46.0,86.0,0
10000010000003419,10,2015-05-26 18:06:45,3.0,10.0,70.0,0
10000010000003420,9,2015-05-18 18:06:45,76.0,34.0,0.0,0
10000010000003421,9,2015-04-02 18:06:45,50.0,93.0,84.0,2
10000010000003422,9,2015-04-11 18:06:45,79.0,90.0,26.0,0
10000010000003423,10,2015-05-13 18:06:45,62.0,56.0,45.0,0
10000010000003424,9,2015-05-10 18:06:45,66.0,60.0,23.0,1
10000010000003425,9,2015-03-28 18:06:45,73.0,56.0,47.0,0
10000010000003426,10,2015-05-29 18:06:45,11.0,77.0,6.0,0
10000010000003427,10,2015-04-04 18:06:45,90.0,73.0,92.0,1
10000010000003428,10,2015-03-28 18:06:45,62.0,80.0,15.0,2
10000010000003429,9,2015-04-29 18:06:45,90.0,39.0,67.0,0
10000010000003430,9,2015-03-17 18:06:45,39.0,45.0,62.0,1
10000010000003431,10,2015-05-27 18:06:45,92.0,59.0,32.0,1
10000010000003432,10,2015-05-16 18:06:45,75.0,24.0,91.0,0
10000010000003433,9,2015-05-23 18:06:45,18.0,72.0,28.0,0
10000010000003434,10,2015-05-26 18:06:45,81.0,49.0,89.0,0
10000010000003435,9,2015-04-06 18:06:45,80.0,41.0,31.0,2
10000010000003436,9,2015-03-12 18:06:45,1.0,93.0,55.0,1
10000010000003437,10,2015-05-10 18:06:45,89.0,88.0,62.0,1
10000010000003438,9,2015-03-26 18:06:45,79.0,79.0,1.0,2
10000010000003439,10,2015-04-28 18:06:45,7.0,37.0,52.0,1
10000010000003440,10,2015-04-27 18:06:45,61.0,4.0,47.0,0
10000010000003441,10,2015-06-03 18:06:45,55.0,58.0,50.0,1
10000010000003442,10,2015-05-12 18:06:45,24.0,73.0,48.0,2
10000010000003443,10,2015-04-06 18:06:45,43.0,32.0,10.0,0
10000010000003444,10,2015-04-26 18:06:45,51.0,30.0,83.0,1
10000010000003445,10,2015-04-14 18:06:45,83.0,40.0,70.0,0
10000010000003446,9,2015-05-11 18:06:45,71.0,84.0,1.0,0
10000010000003447,10,2015-05-26 18:06:45,65.0,24.0,33.0,2
10000010000003448,9,2015-03-29 18:06:45,58.0,64.0,13.0,0
10000010000003449,10,2015-03-15 18:06:45,40.0,93.0,19.0,2
10000010000003450,10,2015-05-30 18:06:45,28.0,59.0,29.0,1
10000010000003451,9,2015-04-22 18:06:45,63.0,35.0,56.0,1
10000010000003452,10,2015-03-17 18:06:45,88.0,22.0,19.0,1
10000010000003453,10,2015-05-17 18:06:45,57.0,97.0,69.0,2
10000010000003454,10,2015-03-28 18:06:45,15.0,8.0,16.0,0
10000010000003455,9,2015-03-22 18:06:45,14.0,42.0,77.0,2
10000010000003456,9,2015-05-02 18:06:45,37.0,37.0,61.0,0
10000010000003457,10,2015-04-15 18:06:45,58.0,75.0,99.0,0
10000010000003458,10,2015-04-11 18:06:45,95.0,84.0,0.0,2
10000010000003459,10,2015-04-29 18:06:45,50.0,47.0,49.0,2
10000010000003460,10,2015-05-27 18:06:45,56.0,5.0,31.0,1
10000010000003461,10,2015-05-19 18:06:45,56.0,31.0,70.0,0
10000010000003462,10,2015-03-31 18:06:45,5.0,32.0,64.0,0
10000010000003463,9,2015-04-28 18:06:45,63.0,78.0,10.0,2
10000010000003464,10,2015-05-15 18:06:45,88.0,11.0,64.0,2
10000010000003465,9,2015-06-09 18:06:45,0.0,75.0,28.0,1
10000010000003466,10,2015-04-25 18:06:45,95.0,77.0,60.0,1
10000010000003467,9,2015-04-18 18:06:45,80.0,47.0,79.0,1
10000010000003468,9,2015-06-07 18:06:45,66.0,17.0,67.0,2
10000010000003469,10,2015-03-28 18:06:45,78.0,100.0,16.0,2
10000010000003470,9,2015-04-02 18:06:45,65.0,83.0,79.0,2
10000010000003471,9,2015-03-22 18:06:45,100.0,17.0,51.0,2
10000010000003472,9,2015-03-27 18:06:45,43.0,57.0,59.0,2
10000010000003473,9,2015-04-23 18:06:45,81.0,96.0,60.0,1
10000010000003474,9,2015-03-13 18:06:45,47.0,2.0,20.0,0
10000010000003475,9,2015-05-01 18:06:45,90.0,57.0,25.0,1
10000010000003476,10,2015-03-25 18:06:45,54.0,29.0,38.0,1
10000010000003477,9,2015-04-08 18:06:45,45.0,96.0,91.0,1
10000010000003478,9,2015-04-17 18:06:45,46.0,56.0,91.0,2
10000010000003479,9,2015-03-13 18:06:45,91.0,33.0,10.0,0
