totalLoanAmount,totalLoanNum,rate,financeAmount,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
-0.3537,-0.2605,1.5093,-0.3639,1.4350,-0.5139,0.5009,0.2325,0.2269,-0.0538,-0.4920,-0.0312
-0.6754,-1.2578,1.5093,-0.5458,1.4350,-1.2387,-0.4213,-0.6218,0.7761,-0.1477,-0.6825,-0.6314
0.1190,0.4043,-0.1771,-0.0729,-0.3025,0.2108,0.4350,0.1765,1.3254,0.1458,-0.3016,-0.6314
0.0796,0.7367,-0.1771,-0.3639,-0.3025,0.5732,0.5009,-0.4351,0.7761,-0.0538,-0.1111,-0.0312
-0.4128,-0.2605,1.5093,-0.4367,1.4350,-0.5139,0.3033,-1.2339,-0.3224,-0.0303,-0.6190,-0.2563
-0.2552,1.0692,-0.1771,-0.5822,-0.3025,0.9355,0.1057,1.7729,1.3254,0.1576,-0.5555,-0.4814
-0.5323,0.4043,-0.1771,-0.7422,-0.3025,0.5732,-0.4213,-0.5656,-0.8732,-0.1477,-0.6825,-0.6764
0.3422,2.0664,-0.1771,-0.3639,-0.3025,2.0226,0.3691,-0.4350,-0.3224,-0.0303,-0.2381,-0.4814
-0.4719,1.4016,-0.1771,-0.7641,-0.3025,1.2979,-0.1578,0.5479,0.2269,-0.1477,-0.7460,-0.6764
-0.5244,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,-0.0266,0.2269,-0.1125,0.0159,-0.1813
-0.6951,-1.2578,1.5093,-0.6549,1.4350,-1.2387,-0.4213,-0.8803,1.3254,-0.0185,-0.7778,0.7190
-0.3800,1.0692,-1.8634,-0.6913,-0.7369,1.2979,-0.4213,0.9014,-1.4224,-0.0890,-0.6508,-0.7139
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,0.6960,0.7761,-0.0185,-0.5555,-0.0312
-0.2224,1.4016,-0.1771,-0.5822,-0.3025,1.2979,0.1057,0.3820,0.7761,-0.1360,-0.4285,-0.4814
-0.3143,0.4043,-0.1771,-0.5822,-0.3025,0.5732,-0.4213,-0.9924,-0.8732,-0.1712,-0.5873,-0.6614
-0.3537,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,1.7363,0.0000,0.0871,-0.5555,-0.6314
-0.5178,0.0719,-0.1771,-0.6913,-0.3025,0.2108,-0.4213,0.1588,0.7761,-0.0185,-0.8095,-0.6614
-0.3931,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,0.0838,-0.3224,-0.1007,-0.6825,-0.3313
-0.5901,-0.2605,-0.1771,-0.7277,-0.3025,-0.1516,-0.4213,-0.8802,-1.4224,-0.0185,-0.7460,-0.6314
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-0.2680,0.2269,-0.0185,-0.6190,-0.1813
-0.6557,-1.2578,1.5093,-0.4367,1.4350,-1.2387,-0.4213,-0.3979,-0.8732,-0.0068,-0.2698,-0.6614
-0.0649,-0.2605,-1.8634,0.0726,-0.7369,-0.1516,-0.4213,-1.0662,-1.4224,-0.1360,0.5239,-0.0312
-0.4062,-1.2578,1.5093,0.9456,1.4350,-1.2387,-0.4213,-1.1393,-1.4224,-0.0538,0.8413,0.7190
0.1977,0.4043,-0.1771,0.5091,-0.3025,0.2108,0.6326,0.2705,1.3254,0.0989,0.0159,-0.0312
0.1977,0.7367,-0.1771,-0.0729,-0.3025,0.5732,0.6326,0.1595,0.7761,-0.0185,-0.4285,-0.3763
-0.4850,0.0719,-1.8634,-0.6549,-0.8817,-0.1516,0.1057,0.4204,-0.8732,-0.0068,-0.6317,-0.3613
-0.1174,-0.2605,-0.1771,-0.0729,-0.3025,-0.1516,-0.4213,2.3697,1.3254,0.0049,-0.3651,-0.4814
-0.4850,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,-1.0644,0.2269,-0.0890,-0.3651,-0.6314
4.0000,1.0692,-0.1771,4.0000,-0.3025,1.2979,-0.4213,-0.1174,-0.3224,-0.1477,3.3811,0.7190
-0.2224,0.0719,-0.1771,-0.3639,-0.3025,0.2108,-0.4213,-0.8967,-1.4224,-0.1007,-0.3016,-0.6314
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.2357,0.7761,0.0989,-0.4920,-0.4814
-0.2749,0.0719,-0.1771,-0.3639,-0.3025,0.2108,-0.4213,-0.9338,-0.8732,-0.1947,-0.5238,-0.6314
-0.6820,-1.2578,-0.1771,-0.5822,-0.3025,-1.2387,-0.4213,-0.1923,-0.8732,-0.0420,-0.3968,-0.4814
-0.7214,-1.2578,-0.1771,-0.8004,-0.3025,-1.2387,-0.4213,-0.1734,-0.8732,0.0402,-0.7143,-0.5564
-0.0911,-1.2578,-0.1771,2.6917,-0.3025,-1.2387,-0.4213,-0.3023,-0.3224,-0.1829,1.9842,1.4692
-0.3668,-0.5930,-0.1771,-0.2184,-0.3025,-0.5139,-0.4213,4.0000,-0.3224,0.1106,-0.2381,-0.1813
-0.2224,-0.9254,-0.1771,0.5091,-0.3025,-0.8763,-0.4213,-0.1351,-1.4224,-0.1242,1.0001,2.2193
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,-0.4680,-0.3224,-0.2181,-0.7460,-0.6314
-0.2487,1.4016,-0.1771,-0.6549,-0.3025,1.2979,0.1057,-0.0418,0.7761,0.0049,-0.8095,-0.3313
-0.4719,0.0719,-0.1771,-0.7277,-0.3025,0.2108,-0.4213,-1.0631,-0.3224,-0.0185,-0.4285,-0.3313
-0.5901,-1.2578,-0.1771,-0.0729,-0.3025,-1.2387,-0.4213,-1.2295,0.2269,-0.1360,0.2699,0.1188
-0.5375,-0.9254,-0.1771,-0.3639,-0.3025,-0.8763,-0.4213,-1.0631,0.2269,-0.0772,-0.3016,0.2688
-0.4850,1.0692,-0.1771,-0.7641,-0.3025,1.2979,-0.4213,3.1327,0.0000,-0.0185,-0.6508,-0.6539
4.0000,1.7340,-0.1771,2.3279,-0.3025,1.6603,4.0000,1.1093,-0.3224,0.0636,2.7461,1.4692
-0.6098,-0.5930,1.5093,-0.6913,1.4350,-0.8763,0.0398,-0.1718,-1.4224,-0.0420,-0.4603,-0.0312
0.4866,1.4016,-0.1771,-0.1457,-0.3025,1.6603,-0.4213,-0.3753,0.7761,-0.0890,-0.1746,0.7190
0.5654,1.7340,-0.1771,-0.2184,-0.3025,2.0226,-0.4213,0.0509,0.2269,-0.0303,-0.5555,-0.4814
-0.6426,-0.9254,1.5093,-0.6549,1.4350,-0.8763,-0.4213,-0.0973,-0.8732,-0.0655,-0.7460,-0.5864
0.0467,2.0664,-0.1771,-0.5458,-0.3025,2.0226,0.3033,1.1649,0.7761,-0.1007,-0.6825,-0.6314
-0.5113,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,2.0558,-1.4224,-0.0303,-0.4285,-0.4814
-0.5769,-0.5930,-0.1771,-0.6549,-0.3025,-0.5139,-0.4213,0.5900,0.7761,-0.1594,-0.6825,-0.3313
-0.4391,0.7367,-0.1771,-0.6913,-0.3025,0.5732,-0.0261,-0.6533,-0.8732,-0.0538,-0.7460,-0.6914
3.0601,1.0692,-0.1771,1.9641,-0.3025,0.9355,3.2015,0.0514,0.7761,0.0284,1.5397,2.2193
1.5370,0.4043,-0.1771,1.0184,-0.3025,0.5732,-0.4213,-0.0778,-1.4224,0.0167,1.4763,-0.0312
0.6704,1.4016,-0.1771,-0.0729,-0.3025,1.2979,1.1596,-0.3192,-0.3224,-0.0185,-0.3651,-0.6314
-0.6163,-0.9254,-0.1771,-0.5458,-0.3025,-0.8763,-0.4213,0.1448,-0.8732,-0.0538,-0.5555,-0.4814
-0.6426,-1.2578,-0.1771,-0.3639,-0.3025,-1.2387,-0.4213,-0.0588,0.2269,-0.1829,-0.4285,-0.6314
-0.5769,-0.5930,1.5093,-0.5822,1.4350,-0.8763,0.1057,0.0516,-0.8732,-0.1242,-0.5555,0.4189
-0.5572,0.0719,-0.1771,-0.6549,-0.3025,-0.1516,-0.0919,-0.9497,0.7761,0.1576,-0.8222,-0.5114
2.4036,0.4043,-0.1771,1.9641,-0.3025,0.2108,4.0000,-0.4290,0.7761,0.0049,1.1588,1.4692
-0.3931,-0.9254,-1.8634,-0.0729,-0.8817,-0.8763,-0.4213,1.4820,-0.3224,-0.0772,1.9842,0.3439
3.8479,0.7367,-0.1771,2.6917,-0.3025,0.5732,4.0000,-0.1504,0.2269,-0.0420,1.6667,2.2193
-0.6688,-1.2578,1.5093,-0.5094,1.4350,-1.2387,-0.4213,-0.6699,0.2269,-0.0655,-0.5873,-0.4814
-0.1568,-0.5930,-0.1771,0.1453,-0.3025,-0.5139,-0.4213,-0.2424,-1.4224,-0.2181,0.0794,-0.7064
-0.5901,-1.2578,1.5093,-0.0729,1.4350,-1.2387,-0.4213,-0.6332,-0.3224,0.0284,0.5873,0.1188
-0.5113,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,-0.8186,0.2269,-0.1594,-0.6825,-0.1813
-0.4979,0.0719,-0.1771,-0.6549,-0.3025,0.2108,-0.4213,-0.3546,-0.8732,-0.1007,-0.7968,-0.7334
-0.5901,-1.2578,-0.1771,-0.0729,-0.3025,-1.2387,-0.4213,-0.8923,-1.4224,-0.0538,0.5873,1.4692
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,-1.0960,-0.8732,0.0284,-0.3968,-0.4814
1.7471,1.7340,-0.1771,0.4363,-0.3025,1.6603,1.8183,-0.2608,0.7761,-0.0890,0.1429,-0.0312
-0.4850,0.0719,-1.8634,-0.6549,-0.8817,-0.1516,0.1057,0.4264,-0.8732,-0.0068,-0.6317,-0.3613
0.3028,-0.9254,-0.1771,1.9641,-0.3025,-0.8763,-0.4213,-0.2046,-0.8732,0.0519,2.4287,0.7190
-0.1568,0.0719,-0.1771,-0.2912,-0.3025,-0.1516,0.7644,0.0540,-1.4224,0.1223,0.4604,1.4692
-0.1699,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,0.3333,0.2269,-0.0420,-0.6190,-0.6314
1.2810,2.0664,-0.1771,-0.1457,-0.3025,2.0226,0.8302,-0.9285,0.7761,0.1341,0.4604,-0.6014
-0.4062,-0.5930,1.5093,-0.2184,1.4350,-0.8763,0.6326,0.6496,-0.8732,-0.0185,0.6508,-0.0312
-0.6163,-1.2578,-0.1771,-0.2184,-0.3025,-1.2387,-0.4213,-0.5010,-0.8732,-0.1007,0.9683,1.0190
-0.0911,-1.2578,-1.8634,2.6917,-0.7369,-1.2387,-0.4213,1.6508,0.2269,-0.1007,3.0636,4.0000
-0.6163,-0.9254,-1.8634,-0.5822,-0.7369,-0.8763,-0.4213,-1.1321,-0.8732,-0.0303,-0.5873,-0.1063
0.3028,1.0692,-0.1771,-0.1457,-0.3025,0.9355,0.7644,-0.5570,-1.4224,-0.1594,-0.2381,-0.5114
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,-0.1516,0.3033,-0.7619,1.8762,-0.0068,-0.6190,-0.0312
-0.6413,-0.5930,1.5093,-0.7277,1.4350,-0.8763,-0.1051,1.3912,1.3254,0.1341,-0.7270,-0.1813
0.1058,-0.9254,-1.8634,2.3279,-0.7369,-1.2387,0.9605,-0.7991,-0.8732,0.0284,4.0000,4.0000
0.3159,0.0719,-0.1771,0.1453,-0.3025,0.2108,-0.4213,1.2813,0.2269,-0.0655,0.0159,-0.6914
0.0402,-0.2605,-0.1771,0.1453,-0.3025,-0.1516,-0.4213,-0.8907,-1.4224,-0.1360,0.6508,-0.3313
1.1956,2.3989,-0.1771,-0.0002,-0.3025,2.3850,1.0278,-0.1114,1.3254,0.0284,-0.3651,1.1691
0.7492,1.0692,-0.1771,-0.0002,-0.3025,1.2979,-0.4213,-0.0369,0.7761,-0.1007,0.2064,-0.1813
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.2595,-1.4224,-0.1947,0.0794,-0.6839
-0.3275,-0.2605,-0.1771,-0.3639,-0.3025,-0.1516,-0.4213,-0.6863,-0.8732,-0.0185,-0.3016,0.7190
-0.1699,1.0692,-0.1771,-0.6549,-0.3025,1.2979,-0.4213,1.3369,1.8762,0.0636,-0.4285,1.4692
-0.6951,-1.2578,-1.8634,-0.6549,-0.7369,-1.2387,-0.4213,-1.2064,-1.4224,0.0049,-0.6190,-0.6314
-0.3800,0.7367,-0.1771,-0.5822,-0.3025,0.5732,-0.0261,-0.1673,-0.8732,-0.1477,-0.6190,-0.7139
-0.3275,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,2.6174,0.2269,-0.0185,-0.7778,-0.5714
-0.3603,1.4016,-0.1771,-0.6913,-0.3025,1.2979,-0.0261,-0.2222,1.3254,-0.0655,-0.7778,-0.4814
0.8280,0.4043,-0.1771,0.5091,-0.3025,0.5732,-0.4213,2.0606,-0.3224,0.0167,0.7143,0.7190
-0.5901,-0.5930,-0.1771,-0.6549,-0.3025,-0.5139,-0.4213,0.0197,-0.3224,-0.1242,-0.6825,-0.6314
0.8280,0.7367,-0.1771,-0.2184,-0.3025,0.9355,-0.4213,-0.2217,1.3254,0.0167,-0.0476,0.4189
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,0.6320,-0.8732,0.1341,-0.1746,-0.4814
-0.1568,0.4043,-0.1771,-0.4367,-0.3025,0.2108,0.5009,0.8174,0.2269,0.0167,-0.4285,0.1188
-0.4850,0.0719,-0.1771,-0.6549,-0.3025,-0.1516,0.1057,-0.3332,-0.3224,-0.0890,-0.6190,-0.4814
-0.6413,-0.5930,-0.1771,-0.7495,-0.3025,-0.5139,-0.4213,-0.8710,0.7761,-0.1712,-0.7460,-0.6644
-0.5638,-1.2578,-1.8634,0.0726,-0.7369,-1.2387,-0.4213,-1.0576,-1.4224,-0.1360,0.5239,-0.0312
-0.0911,-1.2578,-1.8634,2.6917,-0.7369,-1.2387,-0.4213,-0.1662,-0.8732,-0.1360,3.0636,-0.3163
0.8280,-0.5930,-0.1771,1.9641,-0.3025,-0.5139,-0.4213,-0.1651,-0.8732,0.0754,2.7461,0.7190
1.7733,0.4043,-0.1771,1.3821,-0.3025,0.2108,3.7944,0.5966,0.7761,-0.0303,1.0318,-0.0312
-0.2749,0.4043,-0.1771,-0.4367,-0.3025,0.2108,0.2374,-1.2223,-0.3224,-0.0655,-0.4920,-0.3313
0.7098,2.0664,-0.1771,-0.2184,-0.3025,2.0226,0.7644,-0.2942,-0.3224,0.0167,-0.3651,-0.6314
-0.4522,0.0719,-0.1771,-0.6186,-0.3025,0.2108,-0.4213,-0.3875,-1.4224,-0.1594,-0.6190,-0.4814
0.3028,-0.2605,-0.1771,0.8729,-0.3025,-0.1516,-0.4213,0.4307,0.7761,-0.0890,0.3334,-0.3313
2.2066,1.4016,-0.1771,0.8729,-0.3025,1.6603,-0.4213,0.0582,0.2269,0.0049,0.3334,0.7190
-0.6557,-1.2578,1.5093,-0.4367,1.4350,-1.2387,-0.4213,-0.8326,-0.3224,-0.0068,-0.5555,-0.4814
-0.6820,-1.2578,1.5093,-0.5822,1.4350,-1.2387,-0.4213,-1.1656,-0.3224,0.0167,-0.6508,0.7190
-0.6098,-0.5930,1.5093,-0.6913,1.4350,-0.8763,0.0398,-1.2589,-0.8732,-0.0890,-0.7143,-0.6314
0.4341,-0.9254,-1.8634,2.3279,-0.8817,-0.8763,-0.4213,0.9491,-0.8732,0.0754,4.0000,2.2193
-0.6754,-1.2578,-0.1771,-0.5458,-0.3025,-1.2387,-0.4213,0.3936,-0.8732,-0.1360,-0.6508,-0.4814
-0.6176,0.0719,-0.1771,-0.6549,-0.3025,-0.1516,-0.3554,-0.6649,0.7761,0.0167,-0.6825,-0.6314
0.6967,-0.9254,-0.1771,3.0554,-0.3025,-0.8763,-0.4213,0.6167,-0.8732,0.0519,4.0000,4.0000
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.8132,-1.4224,-0.1360,0.0794,0.7190
4.0000,1.0692,-0.1771,4.0000,-0.3025,0.9355,4.0000,1.6369,0.2269,0.0636,3.3811,1.4692
-0.5507,-0.5930,1.5093,-0.5822,1.4350,-0.8763,0.2374,1.0430,2.4254,-0.1947,-0.6190,-0.3313
-0.0123,1.0692,-0.1771,-0.4367,-0.3025,0.9355,0.5009,0.3753,1.8762,-0.0420,-0.5555,-0.5564
-0.5244,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,1.5820,-0.3224,0.0754,-0.6825,-0.6614
-0.4850,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,4.0000,-0.8732,0.0284,-0.0476,-0.3313
-0.1568,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.2374,-1.1094,-0.3224,-0.0890,-0.6190,-0.4814
0.6160,0.0719,-0.1771,0.7274,-0.3025,-0.1516,2.1192,-0.7382,-1.4224,-0.1947,0.8413,0.7190
-0.2749,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,0.1526,1.3254,0.0754,-0.4285,-0.4814
0.5391,-0.5930,1.5093,1.6004,1.4350,-0.8763,3.7285,1.1735,-1.4224,-0.1947,1.8572,1.1691
0.4341,0.0719,-0.1771,0.3636,-0.3025,0.2108,-0.4213,-0.1259,1.3254,-0.0303,0.0159,0.7190
-0.7082,-1.2578,1.5093,-0.7277,1.4350,-1.2387,-0.4213,-0.6637,0.7761,0.0636,-0.8095,-0.4814
-0.7082,-1.2578,-0.1771,-0.7277,-0.3025,-1.2387,-0.4213,-1.0900,-0.8732,-0.1360,-0.8730,-0.6314
-0.3800,1.0692,-1.8634,-0.6913,-0.7369,1.2979,-0.4213,0.9143,-1.4224,-0.0890,-0.6508,-0.7139
-0.1042,0.7367,-0.1771,-0.4367,-0.3025,0.5732,0.5009,-0.7753,-1.4224,0.0284,-0.4285,0.7190
-0.4325,1.7340,-0.1771,-0.7859,-0.3025,1.6603,-0.2105,-0.4216,-0.3224,-0.1947,-0.7460,-0.6614
-0.2749,1.0692,-0.1771,-0.6186,-0.3025,0.9355,0.1715,2.0089,0.7761,-0.0420,-0.7778,-0.3313
1.4845,-0.5930,-0.1771,3.0554,-0.3025,-0.5139,-0.4213,1.9910,-0.3224,-0.0538,2.7461,0.7190
-0.5769,-0.5930,1.5093,-0.5822,1.4350,-0.8763,0.1057,2.0282,-1.4224,-0.1477,-0.4285,-0.6314
-0.4850,0.0719,-1.8634,-0.6549,-0.8817,-0.1516,0.1057,0.4325,-0.8732,-0.0068,-0.6317,-0.3613
0.1452,0.4043,-0.1771,-0.0729,-0.3025,0.2108,1.0278,0.6552,-1.4224,0.1576,0.0794,-0.4814
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.1516,-0.4213,0.0000,-0.3224,0.0049,-0.5873,-0.3313
-0.1305,0.4043,-0.1771,-0.2184,-0.3025,0.2108,0.4350,-0.4210,1.3254,-0.0303,-0.3968,-0.4814
3.3883,1.4016,-0.1771,1.6004,-0.3025,1.2979,4.0000,0.6558,-0.8732,-0.2181,2.7461,0.7190
-0.0255,2.0664,-0.1771,-0.5822,-0.3025,2.0226,0.2374,0.6741,0.7761,-0.0303,-0.7460,-0.4814
-0.3498,1.4016,-0.1771,-0.6913,-0.3025,1.2979,0.0003,-0.7369,-1.4224,-0.1242,-0.6825,-0.4964
-0.4981,0.4043,-0.1771,-0.7277,-0.3025,0.5732,-0.4213,-0.3101,1.8762,0.1576,-0.8095,-0.4814
1.3663,0.7367,-0.1771,0.7274,-0.3025,0.9355,-0.4213,0.2295,0.7761,-0.0420,0.1429,-0.0312
1.1431,0.4043,-0.1771,0.8001,-0.3025,0.5732,-0.4213,-0.2900,-0.8732,-0.0420,1.4763,-0.4063
0.1190,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,1.1204,-1.4224,-0.0772,-0.3651,-0.4814
0.6179,2.7313,-0.1771,-0.3639,-0.3025,2.7474,0.6326,-0.1796,0.2269,0.0049,-0.5873,0.0000
0.3947,0.0719,-0.1771,0.2181,-0.3025,0.2108,-0.4213,-0.6423,-1.4224,0.0636,0.4604,0.2688
1.9703,-0.2605,-0.1771,2.8372,-0.3025,-0.5139,4.0000,1.1764,-0.8732,0.0519,2.6191,-0.1813
0.5260,2.3989,-0.1771,-0.2912,-0.3025,2.3850,0.7644,-0.0858,-0.3224,-0.1360,-0.4285,-0.6314
-0.1699,-0.5930,-0.1771,0.0726,-0.3025,-0.5139,-0.4213,-0.4930,-1.4224,-0.1712,0.6508,-0.3313
-0.5375,-0.9254,-0.1771,-0.3639,-0.3025,-0.8763,-0.4213,-1.0320,-1.4224,-0.1712,1.1588,0.2688
-0.7082,-1.2578,-0.1771,-0.7277,-0.3025,-1.2387,-0.4213,-1.1241,1.8762,-0.1712,-0.6190,-0.4814
-0.6373,-0.5930,1.5093,-0.7277,1.4350,-0.8763,-0.0656,-0.9765,-0.8732,-0.1829,-0.5746,-0.7064
-0.4128,0.4043,-0.1771,-0.6186,-0.3025,0.2108,0.1057,0.5272,1.8762,0.2398,-0.7460,-0.3913
0.0402,0.0719,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,-0.4553,0.2269,-0.1594,-0.1746,-0.0312
0.0730,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,-0.0474,0.2269,-0.0185,-0.3651,-0.3313
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,-0.4181,-0.3224,-0.2064,-0.4603,-0.4814
-0.1962,1.4016,-0.1771,-0.6186,-0.3025,1.2979,0.1715,-0.0852,1.8762,-0.0303,-0.6190,-0.5564
-0.2749,-0.9254,-1.8634,0.3636,-0.7369,-0.8763,-0.4213,-1.1986,-1.4224,-0.2299,0.9048,-0.5564
0.6836,1.7340,-0.1771,-0.0002,-0.3025,0.9355,0.7644,-0.2515,0.2269,0.0049,0.2064,0.5689
0.1977,1.4016,-0.1771,-0.3639,-0.3025,1.2979,0.6326,-0.1954,0.7761,0.0989,-0.4285,0.7190
0.0008,1.4016,-0.1771,-0.5094,-0.3025,1.2979,0.3033,-0.6412,-1.4224,-0.1360,-0.4920,-0.6314
-0.6688,-1.2578,-0.1771,-0.5094,-0.3025,-1.2387,-0.4213,0.0631,0.2269,-0.0890,-0.5873,2.2193
-0.3997,0.0719,-0.1771,-0.6549,-0.3025,0.2108,-0.4213,-0.0101,-1.4224,0.0049,-0.3651,-0.4814
-0.3406,1.7340,-0.1771,-0.7277,-0.3025,1.6603,-0.0590,-0.6601,-0.8732,-0.1360,-0.7460,-0.6164
-0.4128,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0919,-0.3448,-0.8732,-0.1125,-0.6825,-0.6314
-0.3078,2.0664,-0.1771,-0.7641,-0.3025,2.0226,-0.0919,0.5649,0.2269,0.1223,-0.7460,-0.5114
-0.1305,-0.5930,-0.1771,0.1453,-0.3025,-0.5139,-0.4213,0.9540,0.2269,-0.0185,-0.1111,-0.2563
-0.2618,0.7367,-0.1771,-0.5822,-0.3025,0.5732,0.2374,-0.2515,-0.8732,0.0000,-0.4920,-0.6164
-0.3078,1.7340,-0.1771,-0.6913,-0.3025,1.6603,-0.0261,-0.9570,0.2269,-0.1242,-0.5555,-0.4814
0.4341,-0.9254,-1.8634,2.3279,-0.7369,-0.8763,-0.4213,-0.7905,-0.8732,0.0284,4.0000,4.0000
1.3532,0.0719,-1.8634,1.9641,-0.8817,0.2108,-0.4213,0.9540,-0.8732,0.0754,4.0000,2.2193
-0.6294,-0.5930,-0.1771,-0.7277,0.5662,-0.5139,-0.4213,-0.4179,-0.3224,0.0284,-0.7778,-0.5264
-0.5507,-1.2578,-0.1771,0.1453,-0.3025,-1.2387,-0.4213,-0.1594,-1.4224,-0.0655,0.0159,0.1188
0.1058,-0.5930,1.5093,0.8729,1.4350,-0.8763,2.2135,-0.5301,-0.8732,-0.1125,0.8413,0.1188
-0.5901,-0.9254,1.5093,-0.5094,1.4350,-0.8763,-0.4213,-0.5300,-1.4224,-0.2064,1.0318,0.2688
-0.2526,-0.5930,1.5093,-0.0002,1.4350,-0.8763,1.1201,-0.4157,0.2269,0.0519,-0.3143,0.8390
-0.0911,0.0719,-0.1771,-0.2184,-0.3025,0.2108,-0.4213,-0.2492,0.7761,-0.2064,0.2064,-0.6314
0.0796,0.7367,-0.1771,-0.3639,-0.3025,0.5732,0.5009,-0.4157,0.7761,-0.0538,-0.1111,-0.0312
-0.2552,1.0692,-0.1771,-0.5822,-0.3025,0.9355,0.1057,1.7923,1.3254,0.1576,-0.5555,-0.4814
0.0808,0.4043,-0.1771,-0.0729,-0.3025,0.2108,0.7312,0.5113,0.2269,-0.0303,-0.1111,-0.0312
0.1190,0.4043,-0.1771,-0.0729,-0.3025,0.2108,0.4350,0.1960,1.3254,0.1458,-0.3016,-0.6314
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,-0.3796,-1.4224,-0.1477,-0.4920,-0.6014
0.3422,2.0664,-0.1771,-0.3639,-0.3025,2.0226,0.3691,-0.4156,-0.3224,-0.0303,-0.2381,-0.4814
-0.5323,0.4043,-0.1771,-0.7568,-0.3025,0.5732,-0.4213,-0.5461,-0.8732,-0.1477,-0.6825,-0.6764
-0.4719,1.4016,-0.1771,-0.8004,-0.3025,1.2979,-0.1578,0.5674,0.2269,-0.1477,-0.7460,-0.6764
-0.0649,-0.2605,-1.8634,-0.0002,-0.7369,-0.1516,-0.4213,-1.0479,-1.4224,-0.1360,0.5239,-0.0312
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,0.7150,0.7761,-0.0185,-0.5555,-0.0312
-0.2224,1.4016,-0.1771,-0.6549,-0.3025,1.2979,0.1057,0.4010,0.7761,-0.1360,-0.4285,-0.4814
-0.3537,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,1.7552,2.9747,0.0871,-0.5555,-0.6314
-0.3931,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,0.1028,-0.3224,-0.1007,-0.6825,-0.3313
-0.5901,-0.2605,-0.1771,-0.7277,-0.3025,-0.1516,-0.4213,-0.8612,-1.4224,-0.0185,-0.7460,-0.6314
0.1977,0.4043,-0.1771,0.5091,-0.3025,0.2108,0.6326,0.2892,1.3254,0.0989,0.0159,-0.0312
-0.3143,0.4043,-0.1771,-0.5822,-0.3025,0.5732,-0.4213,-0.9730,-0.8732,-0.1712,-0.5873,-0.6614
0.6914,1.0692,-0.1771,0.0726,-0.3025,0.9355,1.1069,0.2704,-0.3224,-0.0185,-0.3651,-0.3313
0.1977,0.7367,-0.1771,-0.0729,-0.3025,0.5732,0.6326,0.1783,0.7761,-0.0185,-0.4285,-0.3763
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-0.2485,0.2269,-0.0185,-0.6190,-0.1813
-0.3800,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,-0.9539,-0.3224,-0.1242,-0.7460,-0.3313
-0.6491,-0.9254,-0.1771,-0.6913,-0.3025,-0.8763,-0.4213,-0.5454,-1.4224,-0.1360,-0.7778,-0.3313
0.2634,0.7367,-0.1771,-0.1457,-0.3025,0.5732,1.0278,1.7380,2.4254,-0.0538,-0.1111,-0.4063
-0.6426,-0.9254,-0.1771,-0.6549,-0.3025,-0.8763,-0.4213,-0.9535,0.7761,-0.0420,-0.8095,-0.5564
-0.1830,-0.9254,1.5093,1.0911,1.4350,-1.2387,1.5548,-0.6009,-1.4224,-0.1360,0.9683,-0.0312
