livePlace,totalLoanAmount,creditScore,carRegisterCertHosting,totalLoanNum,rate,financeAmount,houseNum,carTicketHosting,occupation,isDriversLicense,brandModel,due,isGps,totalReturnNum,loanPurpose,toBeReturnAmoun,marryCodition,carSpareKeyHosting,carNum,returnWay,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,gender,age,carEstimatePrice,personalIncome
广东省 广州,200000.00,157,1,4,20.00,50000.00,1,1,广州**汽车美容公司,1,本田思域,30,1,4,0,0.00,0,1,1,0,50927904000,0,1164902400000,0,0,26,40000.0,10000.0
广东省 广州,4550000.00,167,1,10,20.00,450000.00,1,1,广州**投资有限公司,1,奥迪,30,1,9,0,355833.33,1,1,1,0,332260373000,0,1322668800000,0,0,46,600000.0,150000.0
广东省 佛山,150000.00,160,1,7,20.00,20000.00,1,1, 佛山**票务中心,1,中华,30,1,7,0,0.00,0,1,1,0,50942057000,0,1354291200000,0,0,38,35000.0,7000.0
广东省 广州,74000.00,155,1,4,20.00,16000.00,1,1,广州市***商贸有限公司,1,丰田牌,30,1,4,0,0.00,0,1,1,0,200759712000,0,1070208000000,0,1,41,30000.0,100000.0
广东省 广州,605000.00,157,1,11,20.00,55000.00,1,1,广州**食品贸易公司,1,东风轩逸,30,1,10,0,55916.67,1,1,1,0,340133568000,0,1259596800000,0,0,32,60000.0,10000.0
广东省 广州,1000000.00,155,1,10,20.00,100000.00,1,1,广州**保险代理有限公司,1,马自达,30,1,10,0,0.00,3,1,1,0,182280876000,0,1291132800000,0,1,38,80000.0,20000.0
广东省 佛山,235000.00,157,1,7,20.00,40000.00,1,1,佛山**窗帘经营部,1,比亚迪,30,1,6,0,30500.00,1,1,1,0,82636275000,0,1354291200000,0,0,36,50000.0,6000.0
广东省 佛山,440000.00,155,1,6,20.00,80000.00,1,1,佛山**边锁药房,1,丰田,30,1,6,0,0.00,1,1,1,0,166789956000,0,1291132800000,0,0,25,100000.0,8000.0
广东省 广州,800000.00,172,1,2,20.00,400000.00,1,1,广州白云**皮鞋公司,1,宝马,30,1,2,0,0.00,1,1,1,0,182442661000,0,1259596800000,0,0,42,410000.0,200000.0
广东省 广州,360000.00,157,1,8,20.00,45000.00,-9,1,广州**金属工艺品有限公司,1,马自达,30,1,7,0,45750.00,1,1,1,0,140538732000,0,1291132800000,0,0,41,70000.0,40000.0
广东省 广州,750000.00,155,1,5,20.00,150000.00,1,1,广州**电子有限公司,1,本田,30,1,5,0,0.00,0,1,1,0,329851890000,0,1322668800000,0,0,41,150000.0,50000.0
广东省 佛山,150000.00,155,1,3,20.00,50000.00,-9,1,佛山**五金店,1,广本田,30,1,3,0,0.00,0,1,1,0,6370397000,0,1354291200000,0,0,20,55000.0,6000.0
广东省 广州,140000.00,164,1,3,20.00,50000.00,1,1,广州**皮具厂,1,三菱,30,1,3,0,0.00,1,1,1,0,258831269000,0,1259596800000,0,0,27,60000.0,30000.0
广东省 广州,440000.00,160,1,7,20.00,70000.00,1,1,广州**科技有限公司,1,大众朗逸,30,1,7,0,0.00,1,1,1,0,222085917000,0,1291132800000,0,0,36,70000.0,10000.0
广东省 佛山,450000.00,159,1,3,20.00,150000.00,1,1,佛山市**服装店,1,丰田,30,1,3,0,0.00,0,1,1,0,140610828000,0,1385827200000,0,1,22,180000.0,5000.0
广东省 广州,2000000.00,165,0,5,20.00,400000.00,1,1,广州**修理厂,1,丰田,30,0,5,0,0.00,1,1,1,0,114359422000,0,1259596800000,0,0,41,350000.0,150000.0
广东省 广州,90000.00,157,0,2,20.00,45000.00,1,1,广州市**小学,1,长城哈弗,30,1,2,0,0.00,1,1,1,0,1013610706000,0,1322668800000,0,0,52,45000.0,12000.0
广东省 佛山,183000.00,152,1,4,20.00,33000.00,1,1,***蔬菜专营合作社,1,马自达牌,30,1,4,0,0.00,1,1,1,0,106410811000,0,1322668800000,0,0,28,70000.0,8000.0
广东省 广州,90000.00,157,1,2,20.00,45000.00,1,1,广州市-皮具厂,1,福克斯,30,1,2,0,0.00,0,1,1,0,230059819000,0,1291132800000,0,1,39,50000.0,30000.0
广东省 广州,425000.00,158,1,5,20.00,85000.00,1,1,广州市**玻纤有限公司,1,奥德赛,30,1,5,1,0.00,0,1,1,0,369250279000,0,1291132800000,0,0,44,90000.0,10000.0
广东省 广州,420000.00,160,1,7,20.00,60000.00,1,1,广州**家用电器商行,1,一佳星,30,1,7,0,0.00,1,1,1,0,132748259000,0,1354291200000,0,0,42,40000.0,30000.0
广东省 深圳,1900000.00,155,1,10,20.00,190000.00,1,1,深圳**配件公司,1,大众,30,1,9,0,172833.33,1,1,1,0,138018714000,0,1259596800000,0,1,33,210000.0,50000.0
广东省 佛山,1100000.00,167,1,4,20.00,270000.00,1,1,佛山**食品公司,1,宝马,30,1,4,0,0.00,1,1,1,0,164298647000,0,1385827200000,0,0,42,400000.0,50000.0
广东省 广州,130000.00,157,0,1,22.00,130000.00,1,1,广州市**不锈钢加工店,1,东风天籁,90,0,1,0,0.00,1,1,1,2,98548342000,0,1385827200000,0,0,32,130000.0,50000.0
广东省 佛山,60000.00,162,0,1,22.00,60000.00,-9,1,佛山**陶瓷有限公司,1,本田思铭,90,1,1,0,0.00,0,1,1,2,48609223000,0,1354291200000,0,0,26,70000.0,50000.0
广东省 佛山,100000.00,157,0,1,22.00,100000.00,1,1,佛山市**进出口贸易公司,1,傲虎,90,1,1,0,0.00,1,1,1,2,72282873000,0,1228060800000,0,0,31,130000.0,10000.0
广东省 佛山,240000.00,157,0,1,22.00,240000.00,1,1,佛山市**贸易有限公司,1,一辆别克昂科雷,90,0,1,0,0.00,0,1,1,2,90696652000,0,1322668800000,0,0,32,240000.0,130000.0
广东省 广州,1080000.00,160,1,9,20.00,120000.00,1,1,广州**材料公司,1,北京现代,30,1,8,0,122000.00,1,1,1,0,130095134000,0,1322668800000,0,1,39,110000.0,10000.0
广东省 广州,1000000.00,182,1,2,20.00,500000.00,1,1,广州**服饰有限公司,1,雷克萨斯,30,0,2,0,0.00,1,1,1,0,153829883000,0,1291132800000,0,1,37,430000.0,200000.0
广西区 钦州,700000.00,152,0,2,22.00,350000.00,1,1,广州市***休闲会所,1,宝马,90,1,2,0,0.00,1,1,1,0,46103449000,0,1322668800000,0,0,35,300000.0,300000.0
广东省 广州,1810000.00,167,0,8,18.00,220000.00,1,1,广州**贸易有限公司,1,奥迪A6,10,0,8,0,0.00,0,1,1,3,103991673000,0,1354291200000,0,1,39,440000.0,50000.0
广东省 佛山,240000.00,157,0,2,22.00,120000.00,1,1,佛山市**宾馆,1,奔驰-梅赛德斯,90,0,2,0,0.00,1,1,1,2,877023082000,0,1291132800000,0,1,49,160000.0,40000.0
广东省 佛山,1545000.00,160,1,11,20.00,140000.00,1,1,佛山**房产投资公司,1,奥迪,30,1,10,0,96583.33,1,1,1,0,43497032000,0,1259596800000,0,1,52,240000.0,12000.0
广东省 佛山,800000.00,155,1,7,20.00,110000.00,-9,1,佛山市**酒楼,1,本田,30,1,7,0,0.00,1,1,1,0,67084309000,0,1354291200000,0,0,33,180000.0,60000.0
广东省 佛山,800000.00,152,1,8,20.00,110000.00,1,1,佛山**家具有限公司,1,福特,30,1,7,0,91500.00,0,1,1,0,96129040000,0,1385827200000,0,1,26,130000.0,18000.0
广东省 佛山,335000.00,157,1,3,20.00,110000.00,1,1,佛山**磨具厂,1,日产风雅,30,1,3,0,0.00,1,1,1,0,80317959000,0,1196438400000,0,0,40,130000.0,80000.0
广东省 佛山,386000.00,170,1,7,20.00,54000.00,1,1,佛山**国有股份公司,1,奔驰精灵,30,1,7,0,0.00,1,1,1,0,222359652000,0,1322668800000,0,1,31,70000.0,-9
广东省 佛山,200000.00,172,0,1,22.00,200000.00,1,1,佛山市**砂轮厂,1,雷克萨斯,90,1,1,0,0.00,1,1,1,2,175023098000,0,1322668800000,0,0,47,270000.0,50000.0
广东省 佛山,295000.00,162,1,9,20.00,35000.00,1,1,佛山**纺织品有限公司,1,本田,30,1,8,0,30500.00,1,1,1,0,143487174000,0,1228060800000,0,0,35,45000.0,20000.0
广东省 佛山,400000.00,157,1,4,20.00,100000.00,1,1,佛山**咖啡店,1,丰田,30,1,4,0,0.00,0,1,1,0,138216869000,0,1385827200000,0,1,23,180000.0,6500.0
广东省 广州,1480000.00,150,1,12,20.00,130000.00,1,1,广州**服装公司,1,克莱斯勒,30,1,11,0,111833.33,1,1,1,0,159287445000,0,1228060800000,0,0,42,110000.0,130000.0
广东省 佛山,1140000.00,170,1,8,20.00,130000.00,1,1,佛山**钢铁公司,1,宝马520LI,30,1,8,0,0.00,1,1,1,0,169828309000,0,1259596800000,0,0,32,200000.0,40000.0
广东省 佛山,440000.00,155,1,8,20.00,50000.00,1,1,佛山**家具公司,1,丰田,30,1,8,0,0.00,1,1,1,0,364487572000,0,1196438400000,0,1,46,100000.0,150000.0
广东省 惠州,30000.00,157,0,1,24.00,30000.00,-9,1,广东**股份有限公司,1,现代,180,1,1,0,0.00,0,1,1,0,193415620000,0,1322668800000,0,0,29,50000.0,9000.0
广东省 佛山,240000.00,157,0,2,20.00,120000.00,1,1,佛山一药店,1,东风日产,30,1,2,0,0.00,1,1,1,0,169828503000,0,1385827200000,0,0,29,160000.0,40000.0
广东省 广州,320000.00,162,1,7,20.00,40000.00,1,1,广州**铁道公司,1,雪佛兰,30,1,7,0,0.00,1,1,1,0,545927806000,0,1259596800000,0,0,39,45000.0,14000.0
广东省 广州,1200000.00,150,1,7,20.00,100000.00,1,1,广东**建设工程有限公司,1,奥迪,30,1,7,0,0.00,1,1,1,0,143721017000,0,1228060800000,0,0,42,160000.0,80000.0
广东省 广州,100000.00,152,1,2,20.00,50000.00,1,1,广州市番禺区机关单位,1,丰田,30,1,2,0,0.00,1,1,1,0,151497075000,0,1354291200000,0,0,28,65000.0,8000.0
广东省 佛山,810000.00,164,0,5,20.00,150000.00,1,1,佛山**幼儿园,1,英菲尼迪G25牌,30,1,5,0,0.00,0,1,1,0,356797827000,0,1291132800000,0,1,35,170000.0,6000.0
广东省 广州,980000.00,155,1,7,20.00,140000.00,1,1,广州**汽车用品公司,1,奔驰,30,1,7,0,0.00,0,1,1,0,230567491000,0,1291132800000,0,0,43,150000.0,50000.0
广东省 广州,660000.00,160,1,11,20.00,60000.00,-9,1, 广州**汽车用品有限公司,1,一大众-宝来,30,1,10,0,61000.00,1,1,1,0,104337180000,0,1228060800000,0,1,41,48000.0,30000.0
广东省 佛山,960000.00,152,1,8,20.00,120000.00,1,1,佛山**金属回收公司,1,宝马牌,30,0,7,0,122000.00,1,1,1,0,135883806000,0,1322668800000,0,0,33,200000.0,30000.0
广东省 佛山,480000.00,157,0,8,20.00,60000.00,1,1,佛山**服饰有限公司,1,别克,30,1,7,0,61000.00,1,1,1,0,256757469000,0,1196438400000,0,0,47,60000.0,30000.0
广东省 佛山,376000.00,152,0,8,20.00,58000.00,1,1,佛山**铝业有限公司,1,北京现代,30,1,7,0,38633.33,0,1,1,0,56827915000,0,1354291200000,0,0,24,100000.0,25000.0
广东省 广州,1200000.00,172,0,6,20.00,200000.00,1,1,广州**国际物流公司,1,宝马,30,0,6,0,0.00,1,1,1,0,467202610000,0,1322668800000,0,1,42,280000.0,100000.0
广东省 佛山,980000.00,167,0,5,22.00,220000.00,-9,1,佛山**投资管理有限公司,1,奥迪,90,1,4,0,183000.00,0,1,1,2,125332228000,0,1259596800000,0,0,34,220000.0,50000.0
广东省 广州,240000.00,160,1,5,20.00,50000.00,1,1,广州**帽业公司,1,东风骊威,30,1,5,0,0.00,1,1,1,0,128010720000,0,1322668800000,0,0,33,70000.0,20000.0
广东省 佛山,343000.00,160,1,6,20.00,55000.00,1,1,广州**汽车配件有限公司,1,东风日产,30,1,6,0,0.00,0,1,1,0,130602786000,0,1354291200000,0,1,23,90000.0,15000.0
广东省 中山市,1110000.00,160,1,11,20.00,110000.00,1,1,中山**电器制造厂,1,丰田牌,30,1,10,0,91500.00,1,1,1,0,133291840000,0,1322668800000,0,0,42,110000.0,10000.0
广东省 佛山,125000.00,157,1,1,20.00,125000.00,1,1,佛山**品牌策划公司,1,宝马,30,1,1,0,0.00,1,1,1,0,141240699000,0,1259596800000,0,1,31,150000.0,10000.0
广东省 佛山,675000.00,157,1,7,20.00,100000.00,1,1,佛山**工程有限公司,1,大众,30,1,6,0,86416.67,0,1,1,0,33388203000,0,1354291200000,0,0,24,140000.0,25000.0
广东省 佛山,630000.00,152,0,7,20.00,90000.00,1,1,佛山***加工厂,1,丰田,30,0,7,0,0.00,1,1,1,0,59653869000,0,1385827200000,0,1,29,180000.0,100000.0
广东省 佛山,280000.00,160,1,5,20.00,55000.00,1,1,佛山**医院,1,马自达,30,1,5,0,0.00,1,1,1,0,230725938000,0,1354291200000,0,0,29,65000.0,20000.0
广东省 佛山,2400000.00,180,1,6,20.00,400000.00,1,1,佛山市*茶行,1,雷克萨斯,30,1,6,0,0.00,1,1,1,0,83428240000,0,1291132800000,0,1,47,300000.0,80000.0
广东省 佛山,200000.00,152,0,2,20.00,100000.00,1,1,佛山**环保设备公司,1,奥德赛,30,0,2,0,0.00,1,1,1,0,172938874000,0,1259596800000,0,0,49,90000.0,50000.0
广东省 佛山,560000.00,152,1,8,20.00,70000.00,1,1,佛山**有机硅厂,1,丰田,30,1,7,0,71166.67,1,1,1,0,228159020000,0,1196438400000,0,1,37,80000.0,15000.0
广东省 广州,80000.00,163,1,2,22.00,40000.00,1,1,天河**工地,1,比亚迪,150,1,2,0,0.00,1,1,1,0,70392687000,0,1322668800000,0,0,50,45000.0,20000.0
广东省 广州,1100000.00,177,1,3,20.00,350000.00,1,1,广州**贸易公司,1,奥迪,30,1,3,0,0.00,0,1,1,0,322928990000,0,1354291200000,0,0,38,360000.0,150000.0
广东省 肇庆,900000.00,153,0,5,20.00,180000.00,1,1,高要市**五金厂,1,宝马,30,0,5,0,0.00,1,1,1,0,157213950000,0,1228060800000,0,0,38,170000.0,100000.0
广东省 广州,210000.00,152,1,3,20.00,70000.00,1,1,广州**医疗机械公司,1,丰田,30,1,3,0,0.00,1,1,1,0,104769244000,0,1291132800000,0,1,32,60000.0,10000.0
广东省 佛山,360000.00,160,1,7,20.00,50000.00,-9,1,佛山**家具厂,1,本田,30,1,7,0,0.00,1,1,1,0,196698902000,0,1228060800000,0,0,47,100000.0,20000.0
广东省 佛山,240000.00,157,1,10,20.00,30000.00,1,1,佛山**棋牌室,1,起亚,30,1,9,0,16266.67,1,1,1,0,115310181000,0,1322668800000,0,0,24,50000.0,8000.0
广东省 佛山,104000.00,157,1,4,20.00,28000.00,1,1,佛山**粉体经营部,1,东风日产,30,1,4,0,0.00,1,1,1,0,141575841000,0,1354291200000,0,0,39,60000.0,12000.0
广东省 广州,1810000.00,167,0,8,18.00,220000.00,1,1,广州**贸易有限公司,1,奥迪A6,10,0,8,0,0.00,0,1,1,3,104769507000,0,1354291200000,0,1,39,440000.0,50000.0
广东省 佛山,490000.00,157,0,7,18.00,70000.00,1,1,佛山**床上用品有限公司,1,雪佛兰,15,0,6,0,71166.67,1,1,1,3,65198397000,0,1385827200000,0,0,43,100000.0,40000.0
广东省 广州,500000.00,162,1,4,20.00,100000.00,1,1,广州***贸易公司,1,奥迪,30,1,4,0,0.00,1,1,1,0,215260308000,0,1228060800000,0,0,49,200000.0,23000.0
广东省 广州,280000.00,162,1,4,20.00,70000.00,1,1,佛山**机电设备有限公司,1,名爵,30,1,4,0,0.00,1,1,1,0,-247584455000,0,1322668800000,0,0,41,75000.0,30000.0
广东省 广州,135000.00,157,1,3,20.00,45000.00,1,1,广州**装饰设计公司,1,雪佛兰牌,30,1,3,0,0.00,1,1,1,0,459858825000,0,1259596800000,0,0,37,45000.0,30000.0
广东省 佛山,3150000.00,172,0,9,20.00,350000.00,1,1,佛山**金属材料厂,1,宝马,30,0,8,0,355833.33,0,1,1,0,267978608000,0,1354291200000,0,0,22,600000.0,100000.0
广东省 广州,600000.00,162,1,6,20.00,100000.00,1,1,广州**贸易有限公司,1,东风日产,30,1,6,0,0.00,1,1,1,0,110212251000,0,1354291200000,0,1,50,70000.0,30000.0
广东省 佛山,303000.00,154,1,9,20.00,35000.00,1,1,深圳**装饰有限公司佛山分公司,1,海马,30,1,8,0,32533.33,1,1,1,0,70641103000,0,1385827200000,0,0,30,60000.0,19000.0
广东省 佛山,190000.00,163,1,6,20.00,30000.00,1,1,佛山**服装有限公司,1,名爵,30,1,6,0,0.00,1,1,1,0,131121129000,0,1196438400000,0,0,54,40000.0,20000.0
广东省 广州,550000.00,158,1,11,20.00,50000.00,1,1,广州**纸制品公司,1,红旗,30,1,10,0,50833.33,0,1,1,0,270581414000,0,1259596800000,0,0,38,50000.0,20000.0
广东省 广州,660000.00,157,0,6,20.00,110000.00,-9,1,广州**服饰有限公司,1,长城哈弗,30,0,6,0,0.00,1,1,1,0,333653487000,0,1385827200000,0,0,34,110000.0,20000.0
广东省 佛山,2350000.00,214,1,4,20.00,550000.00,1,1,佛山**服装公司,1,梅赛德斯-奔驰,30,0,4,0,0.00,0,1,1,0,202213821000,0,1322668800000,0,0,0,600000.0,100000.0
广东省 佛山,870000.00,157,1,5,20.00,160000.00,1,1,佛山**金属贸易有限公司,1,本田艾力绅,30,1,5,0,0.00,1,1,1,0,83946625000,0,1385827200000,0,0,46,240000.0,70000.0
广东省 佛山,70000.00,152,0,1,20.00,70000.00,-9,1,佛山**物资回收有限公司,1,东风日产,30,0,1,0,0.00,0,1,1,0,141845414000,0,1322668800000,0,0,27,110000.0,60000.0
广东省 广州,1040000.00,152,1,13,20.00,80000.00,-9,1,广州**建筑公司,1,北京现代,30,1,12,0,81333.33,1,1,1,0,149535125000,0,1291132800000,0,0,41,80000.0,-9
广东省 广州,1610000.00,185,1,7,20.00,230000.00,1,1,广州**皮具有限公司,1,别克,30,1,7,0,0.00,1,1,1,0,207570600000,0,1259596800000,0,0,37,190000.0,50000.0
广东省 佛山,1440000.00,172,0,6,20.00,240000.00,1,1,佛山**贸易有限公司,1,雷克萨斯,30,0,6,0,0.00,1,1,1,0,133972203000,0,1354291200000,0,1,37,400000.0,25000.0
广东省 佛山,200000.00,157,1,4,20.00,50000.00,1,1,佛山**五金购销部,1,广本田-飞度,30,1,4,0,0.00,1,1,1,0,86538668000,0,1354291200000,0,0,54,55000.0,20000.0
广东省 佛山,265000.00,157,1,5,20.00,55000.00,1,1,佛山**家具有限公司,1,东风悦达起亚,30,1,5,0,0.00,1,1,1,0,173457193000,0,1385827200000,0,1,41,110000.0,20000.0
广东省 佛山,255000.00,152,1,9,20.00,30000.00,1,1,佛山**咨询服务公司,1,大众,30,1,8,0,25416.67,1,1,1,0,126023641000,0,1354291200000,0,0,31,60000.0,10000.0
广东省 广州,600000.00,157,1,5,20.00,120000.00,1,1,广州**信息科技公司,1,丰田,30,1,5,0,0.00,1,1,1,0,110395801000,0,1291132800000,0,0,27,140000.0,50000.0
广东省 广州,335000.00,160,1,11,20.00,35000.00,1,1,广州**拍卖公司,1,长城,30,1,10,0,25416.67,1,1,1,0,254943086000,0,1291132800000,0,0,51,50000.0,18000.0
广东省 佛山,720000.00,157,1,9,20.00,80000.00,1,1,湖南**国有水库,1,东风本田,30,1,8,0,81333.33,1,1,1,0,147202358000,0,1259596800000,0,0,49,100000.0,100000.0
广东省 佛山,310000.00,160,1,10,20.00,32500.00,1,1,佛山**电子商务公司,1,东风,30,1,9,0,27958.33,1,1,1,0,81365631000,0,1354291200000,0,0,29,50000.0,11000.0
广东省 广州,3000000.00,154,1,4,20.00,750000.00,1,1,佛山**管理顾问有限公司,1,保时捷,30,1,4,0,0.00,1,1,1,0,352290604000,0,1385827200000,0,0,39,750000.0,150000.0
广东省 惠州,1200000.00,172,0,3,22.00,400000.00,1,1,惠州**童装有限公司,1,宝马,90,0,3,0,0.00,1,1,1,2,23466810000,0,1322668800000,0,1,32,300000.0,170000.0
广东省 广州,70000.00,157,1,1,22.00,70000.00,-9,1,广州**项目部,1,蒙迪欧,90,1,1,0,0.00,1,1,1,2,339086151000,0,1291132800000,0,0,43,90000.0,10000.0
广东省 佛山,150000.00,157,0,1,18.00,150000.00,1,1,佛山**贸易有限公司,1,宝马,15,0,1,0,0.00,0,1,1,3,105201507000,0,1385827200000,0,0,26,270000.0,30000.0
广东省 广州,400000.00,170,1,2,22.00,200000.00,1,1,广州**服装批发公司,1,梅赛德斯-奔驰,120,1,2,0,0.00,1,1,1,0,186600776000,0,1228060800000,0,0,33,140000.0,200000.0
广东省 惠州,50000.00,152,1,1,22.00,50000.00,1,1,惠州市**水店,1,丰田,90,1,1,0,0.00,0,1,1,2,47324045000,0,1291132800000,0,0,28,70000.0,7500.0
广东省 广州,225000.00,162,0,6,22.00,45000.00,1,1,广州**皮毛有限公司,1,海马,90,0,4,0,45750.00,1,1,1,2,70911329000,0,1291132800000,0,1,43,40000.0,150000.0
广东省 广州,750000.00,157,1,3,20.00,250000.00,-9,1,广州**装饰公司,1,奔驰,30,1,3,0,0.00,0,1,1,0,39436364000,0,1385827200000,0,0,28,320000.0,50000.0
广东省 佛山,470000.00,160,1,5,22.00,100000.00,1,1,佛山**贸易有限公司,1,骐达,90,1,4,0,91500.00,3,1,1,2,49991629000,0,1291132800000,0,1,44,60000.0,200000.0
广东省 广州,100000.00,152,0,1,22.00,100000.00,-9,1,广州**粮油店,1,东风日产,90,0,1,0,0.00,1,1,1,2,31502119000,0,1354291200000,0,1,24,150000.0,200000.0
广东省 广州,80000.00,152,0,1,20.00,80000.00,1,1,广州**贸易有限公司,1,雷克萨斯,30,0,1,0,0.00,1,1,1,0,415463784000,0,1196438400000,0,0,53,130000.0,200000.0
广东省 佛山,190000.00,162,0,2,24.00,90000.00,1,1,佛山**五金装饰有限公司,1,丰田,180,1,2,0,0.00,1,1,1,0,265646277000,0,1196438400000,0,1,44,65000.0,10000.0
广东省 广州,420000.00,157,1,9,20.00,45000.00,-9,1,**汽车玻璃公司,1,长安福特,30,1,8,0,45750.00,1,1,1,0,163003124000,0,1196438400000,0,0,38,70000.0,15000.0
广东省 佛山,625000.00,152,1,6,20.00,110000.00,1,1,佛山**家具有限公司,1,丰田,30,1,6,0,0.00,1,1,1,0,168370380000,0,1291132800000,0,1,39,110000.0,30000.0
广东省 佛山,200000.00,160,1,3,20.00,60000.00,1,1,佛山**无机材料厂,1,丰田,30,1,3,0,0.00,1,1,1,0,173640875000,0,1322668800000,0,0,34,240000.0,30000.0
广东省 广州,275000.00,157,1,5,20.00,55000.00,1,1,广州***电子科技有限公司,1,北京现代,30,1,5,0,0.00,0,1,1,0,115839356000,0,1322668800000,0,0,23,95000.0,20000.0
广东省 佛山,1260000.00,152,1,6,20.00,180000.00,-9,1,佛山**陶瓷有限公司,1,奔驰,30,1,6,0,0.00,0,1,1,0,50077938000,0,1385827200000,0,0,26,230000.0,50000.0
广东省 惠州,165000.00,152,1,4,22.00,50000.00,1,1,惠州地皮生意个体户,1,本田奥德赛,90,0,3,0,35583.33,0,1,1,2,-9,0,1101830400000,0,0,34,70000.0,10000.0
广东省 佛山,1090000.00,162,1,10,20.00,180000.00,1,1,佛山**运输有限公司,1,奥迪,30,1,7,0,91500.00,1,1,1,0,139660339000,0,1291132800000,0,1,41,200000.0,90000.0
广东省 广州,390000.00,157,1,3,20.00,130000.00,1,1,广州旧汽车配件公司,1,丰田,30,1,3,0,0.00,0,1,1,0,194797954000,0,1322668800000,0,0,31,160000.0,40000.0
广东省 佛山,400000.00,152,0,5,20.00,100000.00,1,1,佛山**不锈钢有限公司,1,丰田,30,0,4,0,0.00,1,1,1,0,139674875000,0,1259596800000,0,0,23,200000.0,10000.0
广东省 佛山,160000.00,152,1,4,20.00,40000.00,1,1,佛山市*旅行社,1,丰田,30,1,4,0,0.00,1,1,1,0,84465352000,0,1322668800000,0,0,44,50000.0,5000.0
广东省 佛山,200000.00,152,1,6,20.00,10000.00,1,1,佛山**旅行社有限公司高明部,1,丰田,30,1,5,0,40666.67,1,1,1,0,108225511000,0,1259596800000,0,0,27,100000.0,45000.0
广东省 佛山,400000.00,157,1,9,20.00,50000.00,-9,1,佛山***针织厂,1,丰田,30,1,8,0,40666.67,1,1,1,0,231874334000,0,1259596800000,0,0,29,100000.0,20000.0
广东省 佛山,150000.00,157,1,3,20.00,50000.00,1,1,佛山**五金店,1,丰田,30,1,3,0,0.00,1,1,1,0,429039187000,0,1228060800000,0,0,54,80000.0,20000.0
广东省 佛山,300000.00,157,1,7,20.00,40000.00,1,1,佛山**化工加工公司,1,-9,30,1,7,0,0.00,3,1,1,0,423768856000,0,-9,0,0,48,80000.0,10000.0
广东省 佛山,270000.00,152,1,9,20.00,30000.00,1,1,佛山**手机维修店,1,起亚,30,1,8,0,30500.00,1,1,1,0,189624931000,0,1322668800000,0,0,32,60000.0,30000.0
广东省 佛山,30000.00,152,0,1,18.00,30000.00,-9,1,佛山**建材陶瓷有限公司,1,东风日产,15,0,1,0,0.00,1,1,1,3,53026630000,0,1385827200000,0,0,32,90000.0,30000.0
广东省 佛山,600000.00,172,0,1,22.00,600000.00,1,1,佛山**玉器加工有限公司,1,凯宴,90,0,1,0,0.00,1,1,1,2,129292390000,0,1385827200000,0,1,43,800000.0,300000.0
广东省 广州,300000.00,172,1,1,22.00,300000.00,1,1,广州**环保科技有限公司,1,奥迪,90,1,1,0,0.00,1,1,1,2,31933976000,0,1354291200000,0,0,42,290000.0,50000.0
广东省 佛山,180000.00,152,0,1,20.00,180000.00,-9,1,广东**旅游发展有限公司,1,兰德酷路泽普拉多2694CC越野,30,0,1,0,0.00,1,1,1,0,3076523000,0,1259596800000,0,1,50,200000.0,20000.0
广东省 佛山,210000.00,157,1,3,20.00,70000.00,1,1,佛山**针织贸易公司,1,马自达,30,1,3,0,0.00,1,1,1,0,276446209000,0,1259596800000,0,0,39,80000.0,50000.0
广东省 佛山,150000.00,157,1,1,24.00,150000.00,-9,1,佛山**纺织有限公司,1,宝马,180,1,1,0,0.00,0,1,1,0,60878323000,0,1259596800000,0,1,25,300000.0,7000.0
