livePlace,totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,occupation,brandModel,due,totalReturnNum,toBeReturnAmoun,carNum,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,age,carEstimatePrice,personalIncome
广东省 佛山,70000.00,2,20.00,35000.00,1,佛山市顺德**塑料厂,马自达,30,2,0.00,1,200338403000,0,1259596800000,0,39,40000.0,8000.0
广东省 广州,130000.00,5,22.00,30000.00,1,广州**运输有限公司,丰田,90,4,20333.33,1,339615254000,0,1228060800000,0,44,40000.0,29000.0
广东省 广州,500000.00,4,20.00,200000.00,1,广州***贸易公司,奥迪,30,4,0.00,1,216124377000,0,1228060800000,0,49,170000.0,50000.0
广东省 广州,360000.00,3,20.00,120000.00,1,广州市**银行,丰田,30,3,0.00,1,200400028000,0,1259596800000,0,39,100000.0,27000.0
广东省 广州,60000.00,1,24.00,60000.00,1,广州**美容店,索兰托,180,1,0.00,1,174134598000,0,1322668800000,0,28,140000.0,42000.0
广东省 广州,900000.00,1,20.00,900000.00,1,广州**贸易有限公司,梅赛德斯-奔驰,60,1,0.00,1,129393182000,0,1385827200000,0,46,800000.0,200000.0
广东省 东莞市,249000.00,4,22.00,70000.00,-9,东莞**印刷包装机械有限公司,别克,90,3,62100.00,1,24071767000,0,1354291200000,0,41,60000.0,90000.0
广东省 惠州,275000.00,5,22.00,70000.00,1,惠州**镇政府,丰田,90,4,25416.67,1,468599865000,0,1164902400000,0,40,55000.0,10000.0
江西省 景德镇,80000.00,2,20.00,40000.00,1,佛山**红木家具厂,吉利,30,2,0.00,1,97857592000,0,1385827200000,0,29,45000.0,30000.0
广东省 广州,100000.00,2,20.00,50000.00,-9,广州***海鲜店,大众,30,2,0.00,1,37301544000,0,1354291200000,0,26,88000.0,8000.0
广东省 广州,135000.00,4,20.00,35000.00,-9,广州***女鞋店,长安,30,4,0.00,1,129393655000,0,1354291200000,0,34,36000.0,8000.0
广东省 佛山,806000.00,10,20.00,90000.00,1,佛山**服饰有限公司,大众新甲壳虫,30,9,0.00,1,287170570000,0,1259596800000,0,43,90000.0,20000.0
广东省 深圳,280000.00,2,20.00,140000.00,1,深圳**视听设备公司,大众速腾,30,2,0.00,1,213532351000,0,1322668800000,0,39,110000.0,30000.0
广东省 惠州,120000.00,1,22.00,120000.00,1,惠州**机关单位,起亚,90,1,0.00,1,721132441000,0,1385827200000,0,43,160000.0,80000.0
广东省 惠州,127000.00,5,22.00,30000.00,1,惠州**出租屋,福克斯,90,4,22366.67,1,-9,0,1354291200000,0,45,70000.0,10000.0
广东省 广州,480000.00,4,20.00,120000.00,1,广州**事业单位,本田奥德赛,30,4,0.00,1,513441112000,0,1228060800000,0,41,110000.0,20000.0
广东省 佛山,660000.00,6,20.00,110000.00,1,佛山**文化传播有限公司,宝马,30,6,0.00,1,421425231000,0,1164902400000,0,36,150000.0,25000.0
广东省 广州,50000.00,1,20.00,50000.00,1,广州**学院食堂,雪佛兰,30,1,0.00,1,3249313000,0,1259596800000,0,28,50000.0,30000.0
广东省 东莞市,80000.00,2,22.00,40000.00,-9,东莞**聚会吧,比亚迪,90,2,0.00,1,40055846000,0,1385827200000,0,20,50000.0,23000.0
广东省 佛山,260000.00,2,18.00,120000.00,1,佛山**五金工具经营部,宝马,15,2,0.00,1,26836717000,0,1385827200000,0,29,250000.0,50000.0
广东省 广州,400000.00,4,20.00,100000.00,1,广州**装饰工程有限公司,东风日产,30,4,0.00,1,211051965000,0,1259596800000,0,49,90000.0,20000.0
广东省 佛山,200000.00,2,20.00,100000.00,1,佛山**童装公司,本田,30,2,0.00,1,26847294000,0,1291132800000,0,33,110000.0,10000.0
广东省 广州,60000.00,1,20.00,60000.00,1,广州**塑料厂,丰田凯美瑞,30,1,0.00,1,197833051000,0,1291132800000,0,47,110000.0,40000.0
广东省 广州,280000.00,7,20.00,40000.00,1,广州**工艺饰品公司,福克斯牌,30,7,0.00,1,40066785000,0,1322668800000,0,30,50000.0,30000.0
广东省 广州,7100000.00,8,20.00,900000.00,1,广州**皮具有限公司,保时捷-帕纳美拉,30,8,0.00,1,161101918000,0,1322668800000,0,28,700000.0,100000.0
广东省 广州,420000.00,5,20.00,100000.00,1,广州**货运代理有限公司,丰田,60,5,0.00,1,137514848000,0,1196438400000,0,33,80000.0,80000.0
广东省 佛山,257000.00,4,22.00,70000.00,1,佛山市**鞋材厂,蒙迪欧,90,4,0.00,1,245169332000,0,1196438400000,0,42,85000.0,40000.0
广东省 广州,400000.00,5,20.00,80000.00,-9,广州**电器销售有限公司,北京现代,30,5,0.00,1,50683096000,0,1385827200000,0,32,120000.0,10000.0
广东省 惠州,200000.00,4,22.00,50000.00,1,惠州市**鞋材厂,海马,90,2,101666.66,1,184689609000,0,1259596800000,0,33,60000.0,60000.0
广东省 佛山,90000.00,2,20.00,40000.00,1,佛山市**学校,海马,30,2,0.00,1,289924922000,0,1322668800000,0,53,55000.0,17000.0
广东省 广州,330000.00,1,20.00,330000.00,1,广州市**信息科技公司,巴博斯,30,1,0.00,1,48101517000,0,1291132800000,0,25,600000.0,50000.0
黑龙江省 大庆,80000.00,2,18.00,50000.00,-9,广州市***鞋业有限公司,长安,15,2,0.00,1,16565765000,0,1354291200000,0,38,75000.0,45000.0
广东省 佛山,500000.00,1,18.00,500000.00,1,佛山市禅城**美容中心,宝马X6,10,1,0.00,1,124306679000,0,1354291200000,0,42,550000.0,200000.0
广东省 佛山,1980000.00,4,20.00,500000.00,1,佛山**饲料发展有限公司,宝马,30,4,0.00,1,134994797000,0,1322668800000,0,25,480000.0,150000.0
广东省 广州,370000.00,3,22.00,130000.00,1,广州**交通建设公司,大众,90,2,78198.28,1,63887716000,0,1322668800000,0,35,130000.0,20000.0
广东省 广州,2080000.00,4,20.00,520000.00,1,广州**招标代理公司,奔驰,30,4,0.00,1,405786714000,0,1228060800000,0,43,460000.0,50000.0
广东省 佛山,640000.00,6,20.00,100000.00,1,佛山**建筑工程有限公司,本田,30,6,0.00,1,802971228000,0,1322668800000,0,50,130000.0,40000.0
广东省 广州,560000.00,5,20.00,100000.00,1,广州**金融企业服务公司,-9,30,5,0.00,1,48263701000,0,-9,0,52,110000.0,50000.0
广东省 广州,380000.00,9,20.00,40000.00,1,广州**信息科技公司,现代,30,8,40666.67,1,171826730000,0,1259596800000,0,41,40000.0,30000.0
广东省 广州,200000.00,8,20.00,25000.00,1,广州**维修工程公司,-9,30,8,0.00,1,621625232000,0,-9,0,39,65000.0,8500.0
广东省 广州,4550000.00,10,20.00,450000.00,1,广州**投资有限公司,奥迪,30,9,355833.33,1,334924362000,0,1322668800000,0,46,600000.0,150000.0
广东省 佛山,940000.00,9,20.00,110000.00,1,佛山**策划工作室,丰田,30,9,0.00,1,124565528000,0,1259596800000,0,33,140000.0,100000.0
广东省 东莞市,40000.00,1,20.00,40000.00,1,东莞**塑胶制品厂,丰田,30,1,0.00,1,227122446000,0,1133366400000,0,35,60000.0,20000.0
广东省 佛山,150000.00,7,20.00,20000.00,1, 佛山**票务中心,中华,30,7,0.00,1,53631308000,0,1354291200000,0,38,35000.0,7000.0
广东省 广州,2900000.00,8,20.00,400000.00,1,广州**皮鞋公司,宝马,30,7,279583.33,1,185020308000,0,1259596800000,0,43,410000.0,200000.0
广东省 广州,140000.00,3,20.00,40000.00,1,广州**皮具厂,三菱,30,3,0.00,1,261484562000,0,1259596800000,0,27,60000.0,30000.0
广东省 广州,2400000.00,6,20.00,400000.00,1,广州市**修理部,丰田,30,5,406666.67,1,116951510000,0,1259596800000,0,41,350000.0,150000.0
广东省 广州,1050000.00,7,20.00,150000.00,1,广州**电子有限公司,本田,30,6,152500.00,1,332519605000,0,1322668800000,0,41,150000.0,50000.0
广东省 广州,120000.00,1,20.00,120000.00,1,深圳**材料公司广州办事处,北京现代,30,1,0.00,1,132590096000,0,1322668800000,0,39,110000.0,10000.0
广东省 佛山,440000.00,3,18.00,150000.00,1,佛山**贸易有限公司,宝马,15,3,0.00,1,106411019000,0,1385827200000,0,26,270000.0,30000.0
广东省 佛山,440000.00,6,20.00,80000.00,1,佛山**边锁药房,丰田,30,6,0.00,1,169493528000,0,1291132800000,0,25,100000.0,8000.0
广东省 广州,360000.00,8,20.00,45000.00,-9,广州**金属工艺品有限公司,马自达,30,7,45750.00,1,143228007000,0,1291132800000,0,41,70000.0,40000.0
广东省 佛山,400000.00,1,20.00,400000.00,-9,佛山**纺织有限公司,宝马,30,1,0.00,1,74860335000,0,1291132800000,0,46,400000.0,200000.0
广东省 东莞市,80000.00,1,22.00,80000.00,-9,东莞**五金店,别克,90,1,0.00,1,185193250000,0,1354291200000,0,45,120000.0,30000.0
广东省 广州,3500000.00,7,20.00,500000.00,1,广州**服饰有限公司,雷克萨斯,30,6,508333.33,1,156349925000,0,1291132800000,0,37,430000.0,200000.0
广东省 广州,90000.00,2,20.00,45000.00,1,广州市**小学,长城,30,2,0.00,1,1016289275000,0,1322668800000,0,52,45000.0,12000.0
广东省 佛山,450000.00,3,20.00,150000.00,1,佛山市**服装店,丰田,30,3,0.00,1,143314345000,0,1385827200000,0,22,180000.0,5000.0
广东省 佛山,190164.00,5,20.00,40000.00,1,佛山**建筑设计院,北京现代,30,5,0.00,1,127416944000,0,1354291200000,0,32,42000.0,3200.0
广东省 东莞市,1200000.00,4,22.00,300000.00,1,东莞**汽车有限公司,梅赛德斯－奔驰GLK350,90,3,305000.00,1,243355315000,0,1259596800000,0,44,280000.0,100000.0
广东省 深圳,1900000.00,10,20.00,190000.00,1,深圳**配件公司,大众,30,9,172833.33,1,140712199000,0,1259596800000,0,33,210000.0,50000.0
广东省 广州,600000.00,5,22.00,150000.00,1,广州**房地产开发有限公司,别克君威,90,3,152500.00,1,148661468000,0,1291132800000,0,32,110000.0,50000.0
广东省 广州,240000.00,3,20.00,80000.00,1,广州**美居建材馆,北京现代,30,3,0.00,1,22431192000,0,1354291200000,0,43,105000.0,20000.0
广东省 广州,320000.00,4,22.00,80000.00,1,广州**贸易有限公司,轩逸,90,3,81333.33,1,182616912000,0,1291132800000,0,35,70000.0,20000.0
广东省 广州,420000.00,7,20.00,60000.00,1,广州**家用电器商行,一佳星,30,7,0.00,1,135442637000,0,1354291200000,0,42,40000.0,30000.0
广东省 佛山,800000.00,8,20.00,110000.00,1,佛山**家具有限公司,福特,30,7,91500.00,1,98793103000,0,1385827200000,0,27,130000.0,18000.0
广东省 广州,180000.00,3,20.00,60000.00,1,广州**洗涤用品公司,丰田,30,3,0.00,1,469535587000,0,1291132800000,0,38,65000.0,20000.0
广东省 佛山,1545000.00,11,20.00,140000.00,1,佛山**房产投资公司,奥迪,30,10,96583.33,1,46189881000,0,1259596800000,0,52,240000.0,12000.0
广东省 佛山,800000.00,7,20.00,110000.00,-9,佛山市**酒楼,本田,30,7,0.00,1,69777228000,0,1354291200000,0,33,180000.0,60000.0
广东省 佛山,335000.00,3,20.00,110000.00,1,佛山**磨具厂,日产-风雅,30,3,0.00,1,82996500000,0,1196438400000,0,40,120000.0,80000.0
广东省 佛山,400000.00,4,20.00,100000.00,1,佛山**咖啡店,丰田,30,4,0.00,1,140884571000,0,1385827200000,0,24,180000.0,6500.0
广东省 广州,200000.00,1,20.00,200000.00,1,广州**物流公司,宝马,30,1,0.00,1,469733417000,0,1322668800000,0,42,280000.0,100000.0
广东省 佛山,320000.00,4,22.00,80000.00,1,佛山**电器有限公司,本田-奥德赛,90,3,81333.33,1,406575105000,0,1164902400000,0,49,70000.0,50000.0
广东省 佛山,120000.00,3,20.00,40000.00,-9,佛山**化肥贸易有限公司,丰田,30,3,0.00,1,180552785000,0,1322668800000,0,30,60000.0,10000.0
广东省 广州,980000.00,7,20.00,140000.00,1,广州**汽车用品公司,奔驰,30,7,0.00,1,233231409000,0,1291132800000,0,43,150000.0,50000.0
广东省 佛山,520000.00,4,18.00,140000.00,-9,佛山**五金工具经营部,宝马,15,4,0.00,1,27945301000,0,1385827200000,0,29,250000.0,50000.0
广东省 佛山,360000.00,1,20.00,360000.00,1,佛山**塑料有限公司,雷克萨斯,30,1,0.00,1,293639462000,0,1291132800000,0,59,360000.0,300000.0
广东省 佛山,480000.00,8,20.00,60000.00,1,佛山**服饰有限公司,别克,30,7,61000.00,1,259425168000,0,1196438400000,0,47,60000.0,30000.0
广东省 广州,660000.00,11,20.00,60000.00,-9, 广州**汽车用品有限公司,大众-宝来,30,10,61000.00,1,107015649000,0,1228060800000,0,41,48000.0,30000.0
广东省 佛山,376000.00,8,20.00,58000.00,1,佛山**铝业有限公司,北京现代,30,7,38633.33,1,59495787000,0,1354291200000,0,24,100000.0,25000.0
广东省 惠州,108000.00,4,22.00,30000.00,-9,惠州**五金模具加工部,北京现代,90,3,26433.33,1,101659040000,0,1164902400000,0,33,35000.0,35000.0
广东省 广州,240000.00,5,20.00,40000.00,1,广州**帽业公司,骊威,30,5,0.00,1,130689334000,0,1322668800000,0,33,70000.0,20000.0
广东省 中山市,1110000.00,11,20.00,100000.00,1,中山**电器制造厂,丰田,30,10,91500.00,1,135970197000,0,1322668800000,0,42,110000.0,10000.0
广东省 佛山,343000.00,6,20.00,38000.00,1,广州**汽车配件有限公司,东风日产,30,6,0.00,1,133291860000,0,1354291200000,0,23,90000.0,15000.0
广东省 广州,1810000.00,8,18.00,220000.00,1,广州**贸易有限公司,奥迪A6,10,8,0.00,1,107112775000,0,1354291200000,0,39,440000.0,50000.0
广东省 佛山,320000.00,4,22.00,80000.00,-9,广东**司法鉴定所,雪佛兰,90,3,81333.33,1,122827376000,0,1385827200000,0,29,90000.0,10000.0
广东省 佛山,80000.00,2,20.00,40000.00,-9,佛山市**鞋厂,精灵,30,1,40666.67,1,130776396000,0,1354291200000,0,29,85000.0,20000.0
广东省 广州,100000.00,2,18.00,50000.00,-9,广州***鞋业有限公司,长安,15,2,0.00,1,17765278000,0,1354291200000,0,38,75000.0,45000.0
广东省 佛山,30000.00,1,18.00,30000.00,1,佛山市顺德**银行,本田思域,15,1,0.00,1,130776547000,0,1228060800000,0,28,50000.0,10000.0
广东省 广州,750000.00,3,20.00,250000.00,1,广州**物流有限公司,丰田,30,3,0.00,1,186057021000,0,1291132800000,0,41,220000.0,100000.0
广东省 佛山,630000.00,7,20.00,90000.00,1,佛山***加工厂,丰田,30,7,0.00,1,62505117000,0,1385827200000,0,29,180000.0,100000.0
广东省 佛山,280000.00,5,20.00,55000.00,1,佛山**医院,马自达,30,5,0.00,1,233577211000,0,1354291200000,0,29,65000.0,20000.0
广东省 佛山,5600000.00,8,20.00,700000.00,1,佛山**布艺公司,梅赛德斯-奔驰,30,7,711666.67,1,409674616000,0,1291132800000,0,46,700000.0,150000.0
广东省 佛山,160000.00,4,20.00,40000.00,1,佛山**制衣厂,丰田卡罗拉,30,4,0.00,1,83601325000,0,1259596800000,0,42,60000.0,10000.0
广东省 佛山,560000.00,8,20.00,70000.00,1,佛山**有机硅厂,丰田,30,7,71166.67,1,230923838000,0,1196438400000,0,37,80000.0,15000.0
广东省 佛山,450000.00,8,20.00,60000.00,1,佛山**卫浴有限公司,广菲亚特,30,7,50833.33,1,20540100000,0,1322668800000,0,33,70000.0,20000.0
广东省 佛山,170000.00,4,20.00,40000.00,1, 佛山**水电设备安装有限公司,丰田,30,4,0.00,1,401909822000,0,1322668800000,0,47,60000.0,8000.0
广东省 惠州,500000.00,2,22.00,250000.00,1,惠东县**纸盒加工厂,丰田,90,2,0.00,1,96805798000,0,1354291200000,0,41,220000.0,60000.0
广东省 佛山,200000.00,2,20.00,100000.00,1,佛山**环保设备公司,奥德赛,30,2,0.00,1,175775457000,0,1259596800000,0,49,90000.0,50000.0
广东省 广州,500000.00,2,20.00,250000.00,1,佛山市**羊庄,梅赛德斯-奔驰,30,2,0.00,1,31069803000,0,1259596800000,0,43,280000.0,100000.0
广东省 广州,340000.00,4,22.00,90000.00,-9,广州**鞋业有限公司,东风日产,90,3,81333.33,1,259857074000,0,1291132800000,0,45,100000.0,15000.0
广东省 佛山,3150000.00,9,20.00,350000.00,1,佛山**金属材料厂,宝马,30,8,355833.33,1,270656989000,0,1354291200000,0,22,600000.0,100000.0
广东省 佛山,1170000.00,4,22.00,300000.00,1,佛山**家具店,捷豹,90,3,294833.33,1,44461889000,0,1385827200000,0,26,300000.0,50000.0
广东省 广州,280000.00,4,20.00,70000.00,1,广州**皮革有限公司,大众,30,3,71166.67,1,10247602000,0,1259596800000,0,30,90000.0,100000.0
广东省 佛山,303000.00,9,20.00,35000.00,1,深圳**装饰有限公司佛山分公司,海马,30,8,32533.33,1,73319672000,0,1385827200000,0,30,60000.0,19000.0
广东省 广州,600000.00,6,20.00,100000.00,1,广州**贸易有限公司,东风日产,30,6,0.00,1,112901405000,0,1354291200000,0,50,70000.0,30000.0
广东省 广州,135000.00,3,20.00,45000.00,1,广州**装饰设计公司,雪佛兰,30,3,0.00,1,462562360000,0,1259596800000,0,37,45000.0,30000.0
广东省 惠州,660000.00,3,22.00,220000.00,-9,惠州**实业有限公司,英菲尼迪,90,3,0.00,1,110284149000,0,1385827200000,0,40,280000.0,70000.0
广东省 佛山,870000.00,5,20.00,160000.00,1,佛山**金属贸易有限公司,本田-艾力绅,30,5,0.00,1,86610655000,0,1385827200000,0,46,240000.0,70000.0
广东省 佛山,480000.00,2,20.00,240000.00,1,佛山**贸易有限公司,雷克萨斯,30,2,0.00,1,136564260000,0,1354291200000,0,37,400000.0,25000.0
广东省 广州,920000.00,5,22.00,180000.00,1,广州**皮具有限公司,奔驰,90,4,183000.00,1,141834781000,0,1164902400000,0,60,180000.0,17000.0
广东省 惠州,286000.00,4,22.00,80000.00,-9,惠州**五金制品厂,奥德赛,90,3,68116.67,1,41870081000,0,1291132800000,0,43,140000.0,60000.0
广东省 广州,600000.00,5,20.00,120000.00,1,广州**信息科技公司,丰田,30,5,0.00,1,113221775000,0,1291132800000,0,27,140000.0,50000.0
广东省 佛山,265000.00,5,20.00,50000.00,1,佛山**家具有限公司,东风悦达起亚,30,5,0.00,1,176293861000,0,1385827200000,0,41,110000.0,20000.0
广东省 佛山,1260000.00,6,20.00,180000.00,-9,佛山**陶瓷有限公司,奔驰,30,6,0.00,1,52669781000,0,1385827200000,0,26,230000.0,50000.0
广东省 佛山,625000.00,6,20.00,105000.00,1,佛山**家具有限公司,丰田,30,6,0.00,1,171037850000,0,1291132800000,0,39,110000.0,30000.0
广东省 佛山,200000.00,3,20.00,60000.00,1,佛山**无机材料厂,丰田,30,3,0.00,1,176308331000,0,1322668800000,0,34,240000.0,30000.0
广东省 广州,275000.00,5,20.00,55000.00,1,广州***电子科技有限公司,北京现代,30,5,0.00,1,118506840000,0,1322668800000,0,23,95000.0,20000.0
广东省 广州,420000.00,9,20.00,45000.00,-9,**汽车玻璃公司,长安福特,30,8,45750.00,1,165681305000,0,1196438400000,0,38,70000.0,15000.0
广东省 佛山,255000.00,9,20.00,30000.00,1,佛山**咨询服务公司,大众,30,8,25416.67,1,128874977000,0,1354291200000,0,31,60000.0,10000.0
广东省 佛山,720000.00,9,20.00,80000.00,1,湖南**国有水库,本田,30,8,81333.33,1,150049804000,0,1259596800000,0,49,100000.0,100000.0
广东省 佛山,570000.00,9,20.00,70000.00,-9,佛山**贸易有限公司,本田,30,8,55916.67,1,86891479000,0,1385827200000,0,29,90000.0,10000.0
广东省 广州,335000.00,11,20.00,35000.00,1,广州**拍卖公司,长城,30,10,25416.67,1,257790750000,0,1291132800000,0,51,50000.0,18000.0
广东省 佛山,310000.00,10,20.00,32500.00,1,佛山**电子商务公司,启辰,30,9,27958.33,1,84213268000,0,1354291200000,0,29,50000.0,11000.0
广东省 中山市,240000.00,3,20.00,80000.00,-9,中山**汽车销售有限公司,江铃,30,3,0.00,1,123676205000,0,1385827200000,0,28,90000.0,12000.0
广东省 佛山,370000.00,7,20.00,60000.00,1,佛山**运输公司,丰田,30,6,50833.33,1,142165853000,0,1354291200000,0,1816,90000.0,11000.0
广东省 佛山,540000.00,3,20.00,180000.00,1,佛山**运输有限公司,奥迪,30,3,0.00,1,142180212000,0,1291132800000,0,41,200000.0,90000.0
广东省 广州,630000.00,5,20.00,150000.00,1,广州**物流运输公司,丰田,30,4,122000.00,1,312993065000,0,1291132800000,0,39,150000.0,35000.0
广东省 广州,400000.00,4,20.00,90000.00,1,广州**安防有限公司,宝马,30,4,0.00,1,136909955000,0,1228060800000,0,32,130000.0,40000.0
广东省 佛山,80000.00,2,20.00,40000.00,1,佛山市**国际旅行社,丰田,30,2,0.00,1,86970861000,0,1322668800000,0,44,50000.0,5000.0
广东省 佛山,500000.00,5,20.00,100000.00,1,佛山**不锈钢有限公司,丰田,30,5,0.00,1,142187353000,0,1322668800000,0,23,200000.0,10000.0
广东省 佛山,335000.00,10,20.00,35000.00,-9,佛山**贸易有限公司,大众,30,9,30500.00,1,42222858000,0,1291132800000,0,30,80000.0,20000.0
广东省 中山市,630960.00,6,20.00,120000.00,-9,中山**灯饰玻璃厂,东风日产,30,5,88938.00,1,249992982000,0,1291132800000,0,38,150000.0,50000.0
广东省 惠州,300000.00,4,22.00,80000.00,1,惠东县**激光绣花店,蒙迪欧,90,3,71166.67,1,213273110000,0,1291132800000,0,36,90000.0,50000.0
广东省 佛山,55000.00,1,22.00,55000.00,-9,佛山**五金加工厂,思域,90,1,0.00,1,92226795000,0,1259596800000,0,28,60000.0,10000.0
广东省 佛山,660000.00,6,20.00,120000.00,1,佛山**电器有限公司,丰田,30,5,66083.33,1,205338590000,0,1228060800000,0,53,120000.0,10000.0
